Epoch 1: train_loss: 1.3295077501485746, train_acc: 0.3723958333333333, train_f1: 0.12761181952631742
Epoch 80: train_loss: 0.33657222559365135, train_acc: 0.8370768229166666, train_f1: 0.8293525086180794
Epoch 81: train_loss: 0.32448066864162683, train_acc: 0.8396809895833334, train_f1: 0.8325027750172916
Epoch 82: train_loss: 0.3337051877363895, train_acc: 0.8361002604166666, train_f1: 0.83016695265938
Epoch 83: train_loss: 0.32726653510083753, train_acc: 0.8434244791666666, train_f1: 0.8365640332265579
Epoch 84: train_loss: 0.340456494052584, train_acc: 0.83349609375, train_f1: 0.82553851975264
Epoch 85: train_loss: 0.32988109967360896, train_acc: 0.8396809895833334, train_f1: 0.8342078559846101
Epoch 86: train_loss: 0.34008439832056564, train_acc: 0.8395182291666666, train_f1: 0.8306987061520261
Epoch 87: train_loss: 0.32445778988767415, train_acc: 0.8411458333333334, train_f1: 0.8350355829372398
Epoch 88: train_loss: 0.32244814769364893, train_acc: 0.841796875, train_f1: 0.8341951987346974
Epoch 89: train_loss: 0.3174623347974072, train_acc: 0.84375, train_f1: 0.8396068667741593
Epoch 90: train_loss: 0.33142121012012166, train_acc: 0.8375651041666666, train_f1: 0.8305274348242655
Epoch 91: train_loss: 0.3236992604409655, train_acc: 0.84033203125, train_f1: 0.8321368526118703
Epoch 92: train_loss: 0.3260594808962196, train_acc: 0.84033203125, train_f1: 0.8361086158074502
Epoch 93: train_loss: 0.33067467125753564, train_acc: 0.8409830729166666, train_f1: 0.8322018473104422
Epoch 94: train_loss: 0.30620918147421133, train_acc: 0.8445638020833334, train_f1: 0.8416792913266157
Epoch 95: train_loss: 0.3259877704549581, train_acc: 0.8409830729166666, train_f1: 0.8370509789298879
Epoch 96: train_loss: 0.31846748998699087, train_acc: 0.84716796875, train_f1: 0.8413800233505796
Epoch 97: train_loss: 0.32790875892775756, train_acc: 0.837890625, train_f1: 0.8304310829516307
Epoch 98: train_loss: 0.3017411175727223, train_acc: 0.84814453125, train_f1: 0.8453183066588607
Epoch 99: train_loss: 0.3116113784490153, train_acc: 0.84765625, train_f1: 0.842917222687254
Epoch 100: train_loss: 0.31089971237815917, train_acc: 0.8502604166666666, train_f1: 0.8444037966229382
Epoch 101: train_loss: 0.3053168624561901, train_acc: 0.849609375, train_f1: 0.8466916011504851
Epoch 102: train_loss: 0.3030057051219046, train_acc: 0.8536783854166666, train_f1: 0.8502506758761051
Epoch 103: train_loss: 0.31544254200222593, train_acc: 0.8445638020833334, train_f1: 0.8394054935063476
Epoch 104: train_loss: 0.31024078725992393, train_acc: 0.8479817708333334, train_f1: 0.8418517871322339
Epoch 105: train_loss: 0.300631868148533, train_acc: 0.8513997395833334, train_f1: 0.8487157850833719
Epoch 106: train_loss: 0.30771141103468835, train_acc: 0.8478190104166666, train_f1: 0.8418913225198267
Epoch 107: train_loss: 0.3034395144010584, train_acc: 0.8473307291666666, train_f1: 0.8453725523479863
Epoch 108: train_loss: 0.2909030643835043, train_acc: 0.8577473958333334, train_f1: 0.8564286113863143
Epoch 109: train_loss: 0.3005467987774561, train_acc: 0.8512369791666666, train_f1: 0.8474145445534461
Epoch 110: train_loss: 0.2985228781277935, train_acc: 0.8518880208333334, train_f1: 0.8489525791212541
Epoch 111: train_loss: 0.30140165495686233, train_acc: 0.8557942708333334, train_f1: 0.8537293546213917
Epoch 112: train_loss: 0.30081032461021096, train_acc: 0.85107421875, train_f1: 0.8474655784181467
Epoch 113: train_loss: 0.287580572689573, train_acc: 0.8567708333333334, train_f1: 0.8541197171962466
Epoch 114: train_loss: 0.2882270408639063, train_acc: 0.85693359375, train_f1: 0.853861461759852
Epoch 115: train_loss: 0.2912301612086594, train_acc: 0.8553059895833334, train_f1: 0.855671540178217
Epoch 116: train_loss: 0.3028460901696235, train_acc: 0.8522135416666666, train_f1: 0.8493183992933638
Epoch 117: train_loss: 0.2933711640071124, train_acc: 0.8580729166666666, train_f1: 0.8562370357973225
Epoch 118: train_loss: 0.2940371847556283, train_acc: 0.85009765625, train_f1: 0.8463575160032898
Epoch 119: train_loss: 0.28529292391613126, train_acc: 0.8582356770833334, train_f1: 0.8563650794639682
Epoch 120: train_loss: 0.2805873920830588, train_acc: 0.8611653645833334, train_f1: 0.8607423347625404
Epoch 121: train_loss: 0.2878186466017117, train_acc: 0.8590494791666666, train_f1: 0.857997525714686
Epoch 122: train_loss: 0.3004351699880014, train_acc: 0.8523763020833334, train_f1: 0.8513732918972544
Epoch 123: train_loss: 0.2748905869666487, train_acc: 0.8675130208333334, train_f1: 0.8689457781441292
Epoch 124: train_loss: 0.2964039762349178, train_acc: 0.8561197916666666, train_f1: 0.8528366068302842
Epoch 125: train_loss: 0.27926483218713355, train_acc: 0.8603515625, train_f1: 0.8609723264216586
Epoch 126: train_loss: 0.27172557078301907, train_acc: 0.8642578125, train_f1: 0.8663592535264885
Epoch 127: train_loss: 0.27649458299856633, train_acc: 0.8611653645833334, train_f1: 0.8598328914240515
Epoch 128: train_loss: 0.27893175941426307, train_acc: 0.85986328125, train_f1: 0.8608133479522979
Epoch 129: train_loss: 0.27609549544285983, train_acc: 0.8634440104166666, train_f1: 0.8638441519397034
Epoch 130: train_loss: 0.2759533387143165, train_acc: 0.86279296875, train_f1: 0.8649713978359682
Epoch 131: train_loss: 0.27329228655435145, train_acc: 0.865234375, train_f1: 0.8660855796348289
Epoch 132: train_loss: 0.2791805779173349, train_acc: 0.861328125, train_f1: 0.8632494752381773
Epoch 133: train_loss: 0.2656372649750362, train_acc: 0.8670247395833334, train_f1: 0.8720985603592323
Epoch 134: train_loss: 0.28522869176231325, train_acc: 0.859375, train_f1: 0.85892802318848
Epoch 135: train_loss: 0.2844020922978719, train_acc: 0.8592122395833334, train_f1: 0.8607946610183655
Epoch 136: train_loss: 0.269084090871426, train_acc: 0.8662109375, train_f1: 0.8666053388369138
Epoch 137: train_loss: 0.2718699888791889, train_acc: 0.8614908854166666, train_f1: 0.8641693948770804
Epoch 138: train_loss: 0.26819232187699527, train_acc: 0.8649088541666666, train_f1: 0.868189021898078
Epoch 139: train_loss: 0.2695242762565613, train_acc: 0.8658854166666666, train_f1: 0.867843173295837
Epoch 140: train_loss: 0.26109287701547146, train_acc: 0.8678385416666666, train_f1: 0.8707007946055619
Epoch 141: train_loss: 0.26743294089101255, train_acc: 0.8658854166666666, train_f1: 0.8686878652892221
Epoch 142: train_loss: 0.2524845558218658, train_acc: 0.87451171875, train_f1: 0.8776860872942348
Epoch 143: train_loss: 0.25971895169156295, train_acc: 0.86865234375, train_f1: 0.871090280259526
Epoch 144: train_loss: 0.25666149278792244, train_acc: 0.8756510416666666, train_f1: 0.8824326069278872
Epoch 145: train_loss: 0.26157697627786547, train_acc: 0.8704427083333334, train_f1: 0.874731923471045
Epoch 146: train_loss: 0.25243573647458106, train_acc: 0.8709309895833334, train_f1: 0.8765961532333811
Epoch 147: train_loss: 0.24096249144834778, train_acc: 0.8761393229166666, train_f1: 0.8836219368018141
Epoch 148: train_loss: 0.25919254368636757, train_acc: 0.86962890625, train_f1: 0.8756221786909544
Epoch 149: train_loss: 0.25601286204376567, train_acc: 0.8727213541666666, train_f1: 0.8784789813540773
Epoch 150: train_loss: 0.27129105346587795, train_acc: 0.8658854166666666, train_f1: 0.8687044605163748
Epoch 151: train_loss: 0.24846281681675464, train_acc: 0.873046875, train_f1: 0.8788131560995301
Epoch 152: train_loss: 0.25572771109485376, train_acc: 0.8707682291666666, train_f1: 0.8774303942999925
Epoch 153: train_loss: 0.23682933246406415, train_acc: 0.8795572916666666, train_f1: 0.8862028737153773
Epoch 154: train_loss: 0.25518185963543755, train_acc: 0.8728841145833334, train_f1: 0.8767072320156636
Epoch 155: train_loss: 0.23743336329547068, train_acc: 0.8756510416666666, train_f1: 0.8827310625736308
Epoch 156: train_loss: 0.23599795391783118, train_acc: 0.8798828125, train_f1: 0.8877378028444554
Epoch 157: train_loss: 0.24952226147676507, train_acc: 0.8763020833333334, train_f1: 0.8832225139838904
Epoch 158: train_loss: 0.2409071831110244, train_acc: 0.87939453125, train_f1: 0.887308569672239
Epoch 159: train_loss: 0.25989957091708976, train_acc: 0.8697916666666666, train_f1: 0.8737957436034067
Epoch 160: train_loss: 0.23718572147966674, train_acc: 0.8816731770833334, train_f1: 0.8873338971271139
Epoch 161: train_loss: 0.2253697377940019, train_acc: 0.8850911458333334, train_f1: 0.8954301911411838
Epoch 162: train_loss: 0.2322075591655448, train_acc: 0.8836263020833334, train_f1: 0.8910586732913418
Epoch 163: train_loss: 0.23187170973202834, train_acc: 0.8849283854166666, train_f1: 0.893792180182869
Epoch 164: train_loss: 0.23689795708439002, train_acc: 0.8800455729166666, train_f1: 0.8882713645968576
Epoch 165: train_loss: 0.2311486592904354, train_acc: 0.8816731770833334, train_f1: 0.8893807028459494
Epoch 166: train_loss: 0.22555159183684736, train_acc: 0.8854166666666666, train_f1: 0.8927287093432444
Epoch 167: train_loss: 0.23391733663932732, train_acc: 0.8816731770833334, train_f1: 0.8909605166007766
Epoch 168: train_loss: 0.23514600090372065, train_acc: 0.87646484375, train_f1: 0.8842290523929807
Epoch 169: train_loss: 0.22883412470885864, train_acc: 0.8849283854166666, train_f1: 0.8940492628902136
Epoch 170: train_loss: 0.24125605775043368, train_acc: 0.8785807291666666, train_f1: 0.8869494093646068
Epoch 171: train_loss: 0.22401328023988754, train_acc: 0.8846028645833334, train_f1: 0.8934119075014131
Epoch 172: train_loss: 0.22860663865382472, train_acc: 0.8855794270833334, train_f1: 0.8943475240257733
Epoch 173: train_loss: 0.22406998986843973, train_acc: 0.88671875, train_f1: 0.8966434188070421
Epoch 174: train_loss: 0.2229510813485831, train_acc: 0.8831380208333334, train_f1: 0.8935129167502227
Epoch 175: train_loss: 0.21065309438078353, train_acc: 0.8929036458333334, train_f1: 0.9029821012176819
Epoch 176: train_loss: 0.2156051325922211, train_acc: 0.8909505208333334, train_f1: 0.9011239879969959
Epoch 177: train_loss: 0.20562896324554458, train_acc: 0.8935546875, train_f1: 0.9047380914560973
Epoch 178: train_loss: 0.2179544820683077, train_acc: 0.8880208333333334, train_f1: 0.8962190347634696
Epoch 179: train_loss: 0.23246374586597085, train_acc: 0.884765625, train_f1: 0.8928731197041829
Epoch 180: train_loss: 0.20823796642556167, train_acc: 0.892578125, train_f1: 0.9044961862069275
Epoch 181: train_loss: 0.21683124445068339, train_acc: 0.8951822916666666, train_f1: 0.9046900863110002
Epoch 182: train_loss: 0.20927810601036376, train_acc: 0.8914388020833334, train_f1: 0.9022361534804361
Epoch 183: train_loss: 0.20928222455161935, train_acc: 0.8968098958333334, train_f1: 0.9075603610018206
Epoch 184: train_loss: 0.20329115890975422, train_acc: 0.8982747395833334, train_f1: 0.9096078268038646
Epoch 185: train_loss: 0.20116758662819242, train_acc: 0.89892578125, train_f1: 0.9105178680296708
Epoch 186: train_loss: 0.20948250603396446, train_acc: 0.8955078125, train_f1: 0.9058854541560851
Epoch 187: train_loss: 0.19810908596264198, train_acc: 0.8997395833333334, train_f1: 0.9100476234456303
Epoch 188: train_loss: 0.19976152786208937, train_acc: 0.89794921875, train_f1: 0.9100097163197559
Epoch 189: train_loss: 0.20232515153475106, train_acc: 0.8942057291666666, train_f1: 0.9072601556780855
Epoch 190: train_loss: 0.19103379679533342, train_acc: 0.9029947916666666, train_f1: 0.9156414390775834
Epoch 191: train_loss: 0.19364510562930567, train_acc: 0.9005533854166666, train_f1: 0.9114647522565532
Epoch 192: train_loss: 0.20431999388771752, train_acc: 0.8972981770833334, train_f1: 0.9091748098472995
Epoch 193: train_loss: 0.19151153126343465, train_acc: 0.9021809895833334, train_f1: 0.9148028351508617
Epoch 194: train_loss: 0.17989173560636118, train_acc: 0.9095052083333334, train_f1: 0.9208479715500243
Epoch 195: train_loss: 0.17802334278045842, train_acc: 0.91162109375, train_f1: 0.9247952186242431
Epoch 196: train_loss: 0.19054932597403726, train_acc: 0.9031575520833334, train_f1: 0.9139049467760959
Epoch 197: train_loss: 0.18230480782222003, train_acc: 0.9099934895833334, train_f1: 0.9201905539313824
Epoch 198: train_loss: 0.18356504605617374, train_acc: 0.9065755208333334, train_f1: 0.9174278122852718
Epoch 199: train_loss: 0.18788482691161335, train_acc: 0.9080403645833334, train_f1: 0.9186801474946403
Epoch 200: train_loss: 0.17054817315268642, train_acc: 0.9138997395833334, train_f1: 0.9257576173949342
