Epoch 1: train_loss: 7.095668887349882, train_acc: 0.2931663424124514, train_f1: 0.17304863771452453
Epoch 57: train_loss: 2.458301168935308, train_acc: 0.7558365758754864, train_f1: 0.7897802175209079
Epoch 58: train_loss: 2.4373676561196027, train_acc: 0.7538910505836576, train_f1: 0.7920714008939589
Epoch 59: train_loss: 2.380780565831448, train_acc: 0.7600924124513618, train_f1: 0.7958142263172633
Epoch 60: train_loss: 2.4240868715460664, train_acc: 0.7587548638132295, train_f1: 0.7908409613286169
Epoch 61: train_loss: 2.4635092075696714, train_acc: 0.7525535019455253, train_f1: 0.7891530704251725
Epoch 62: train_loss: 2.4084560261162338, train_acc: 0.7587548638132295, train_f1: 0.7954566663162285
Epoch 63: train_loss: 2.404429258539519, train_acc: 0.759362840466926, train_f1: 0.7945540043961993
Epoch 64: train_loss: 2.3256006078497444, train_acc: 0.7648346303501945, train_f1: 0.8021652468294258
Epoch 65: train_loss: 2.385781625133544, train_acc: 0.7604571984435797, train_f1: 0.7962091858965475
Epoch 66: train_loss: 2.3286013002525507, train_acc: 0.7666585603112841, train_f1: 0.8047924719549197
Epoch 67: train_loss: 2.3453337042248203, train_acc: 0.7667801556420234, train_f1: 0.8049610166885368
Epoch 68: train_loss: 2.315460880210891, train_acc: 0.7664153696498055, train_f1: 0.806419352512266
Epoch 69: train_loss: 2.301259895474994, train_acc: 0.7689688715953308, train_f1: 0.808457069385618
Epoch 70: train_loss: 2.302994360023899, train_acc: 0.7686040856031129, train_f1: 0.8044822818468579
Epoch 71: train_loss: 2.2663420918850585, train_acc: 0.7720087548638133, train_f1: 0.8151868457690989
Epoch 72: train_loss: 2.258743225368544, train_acc: 0.7740758754863813, train_f1: 0.8163482453918185
Epoch 73: train_loss: 2.2511109767720856, train_acc: 0.7748054474708171, train_f1: 0.817404804963742
Epoch 74: train_loss: 2.256674911029608, train_acc: 0.7733463035019456, train_f1: 0.812209777548667
Epoch 75: train_loss: 2.236533970684393, train_acc: 0.7761429961089494, train_f1: 0.815629874782279
Epoch 76: train_loss: 2.2599743715983887, train_acc: 0.773103112840467, train_f1: 0.8117097502163818
Epoch 77: train_loss: 2.25894738264121, train_acc: 0.7735894941634242, train_f1: 0.8151796015537364
Epoch 78: train_loss: 2.199214421357626, train_acc: 0.7791828793774319, train_f1: 0.8210627259255844
Epoch 79: train_loss: 2.230092625325756, train_acc: 0.777602140077821, train_f1: 0.8183499131312283
Epoch 80: train_loss: 2.1996779295720943, train_acc: 0.7789396887159533, train_f1: 0.8219776941609244
Epoch 81: train_loss: 2.2476419470189613, train_acc: 0.7752918287937743, train_f1: 0.8182418481481525
Epoch 82: train_loss: 2.183970189859895, train_acc: 0.7823443579766537, train_f1: 0.8236976652914633
Epoch 83: train_loss: 2.1977304013786614, train_acc: 0.7793044747081712, train_f1: 0.8199577398526553
Epoch 84: train_loss: 2.1819219436163104, train_acc: 0.7794260700389105, train_f1: 0.822265050955532
Epoch 85: train_loss: 2.1510124377007616, train_acc: 0.7835603112840467, train_f1: 0.8262563679689311
Epoch 86: train_loss: 2.15693054728007, train_acc: 0.783681906614786, train_f1: 0.8247605130351937
Epoch 87: train_loss: 2.1207269608742534, train_acc: 0.7866001945525292, train_f1: 0.8272625412888782
Epoch 88: train_loss: 2.1759865624895354, train_acc: 0.7801556420233463, train_f1: 0.8247119452119565
Epoch 89: train_loss: 2.12532277700966, train_acc: 0.7858706225680934, train_f1: 0.8311757758928223
Epoch 90: train_loss: 2.142954406107446, train_acc: 0.7835603112840467, train_f1: 0.8270971872643219
Epoch 91: train_loss: 2.098684081307645, train_acc: 0.7904912451361867, train_f1: 0.8329518872586462
Epoch 92: train_loss: 2.1015296965721517, train_acc: 0.7889105058365758, train_f1: 0.8327796076131836
Epoch 93: train_loss: 2.1213794350624084, train_acc: 0.7898832684824902, train_f1: 0.8312546814906181
Epoch 94: train_loss: 2.0706739295781356, train_acc: 0.7909776264591439, train_f1: 0.8347152757757645
Epoch 95: train_loss: 2.142798630875836, train_acc: 0.7859922178988327, train_f1: 0.828044646937899
Epoch 96: train_loss: 2.073529296348067, train_acc: 0.7925583657587548, train_f1: 0.8339706693482872
Epoch 97: train_loss: 2.074325633188166, train_acc: 0.7914640077821011, train_f1: 0.833790263377142
Epoch 98: train_loss: 2.0575008795882943, train_acc: 0.795476653696498, train_f1: 0.8377210980456877
Epoch 99: train_loss: 2.0331343006531086, train_acc: 0.7991245136186771, train_f1: 0.8415264128002174
Epoch 100: train_loss: 2.031362308022577, train_acc: 0.798273346303502, train_f1: 0.8406488918841304
Epoch 101: train_loss: 2.0866078625393283, train_acc: 0.7912208171206225, train_f1: 0.832601340924652
Epoch 102: train_loss: 2.0175620593449484, train_acc: 0.8002188715953308, train_f1: 0.8421957408983798
Epoch 103: train_loss: 2.0098983615288937, train_acc: 0.7996108949416343, train_f1: 0.8426755489796843
Epoch 104: train_loss: 2.0453621372870434, train_acc: 0.7971789883268483, train_f1: 0.8378108823666631
Epoch 105: train_loss: 1.9909971365668895, train_acc: 0.7998540856031129, train_f1: 0.8427941948288553
Epoch 106: train_loss: 2.002106019031213, train_acc: 0.800705252918288, train_f1: 0.844087463299782
Epoch 107: train_loss: 1.9761662012408217, train_acc: 0.8036235408560312, train_f1: 0.8466093741530224
Epoch 108: train_loss: 2.0121420668256884, train_acc: 0.7996108949416343, train_f1: 0.8408582812865073
Epoch 109: train_loss: 1.9996606264596783, train_acc: 0.8014348249027238, train_f1: 0.8439616873537558
Epoch 110: train_loss: 1.9557222819049997, train_acc: 0.8069066147859922, train_f1: 0.8509912924956966
Epoch 111: train_loss: 2.04135663801594, train_acc: 0.7958414396887159, train_f1: 0.8410040115894599
Epoch 112: train_loss: 1.9760535439396647, train_acc: 0.8032587548638133, train_f1: 0.8461174198698621
Epoch 113: train_loss: 2.00453834079119, train_acc: 0.8004620622568094, train_f1: 0.844088049221182
Epoch 114: train_loss: 1.9448301460492472, train_acc: 0.8065418287937743, train_f1: 0.8521397543188941
Epoch 115: train_loss: 1.9940035387235857, train_acc: 0.8032587548638133, train_f1: 0.8474089941966936
Epoch 116: train_loss: 1.9817713083924022, train_acc: 0.8033803501945526, train_f1: 0.8470827251401318
Epoch 117: train_loss: 1.9419893494839797, train_acc: 0.8053258754863813, train_f1: 0.8505407069493053
Epoch 118: train_loss: 1.9559029827785863, train_acc: 0.8035019455252919, train_f1: 0.8460047211700293
Epoch 119: train_loss: 1.9358015823457029, train_acc: 0.8081225680933852, train_f1: 0.8523261324412513
Epoch 120: train_loss: 1.951302775613065, train_acc: 0.8050826848249028, train_f1: 0.8484936258310577
Epoch 121: train_loss: 1.931901916455666, train_acc: 0.8065418287937743, train_f1: 0.8501587436423489
Epoch 122: train_loss: 1.9159692915497124, train_acc: 0.8093385214007782, train_f1: 0.8527267579335601
Epoch 123: train_loss: 1.9374206576365904, train_acc: 0.8071498054474708, train_f1: 0.8495219539344426
Epoch 124: train_loss: 1.895361591173981, train_acc: 0.8117704280155642, train_f1: 0.8569925752530229
Epoch 125: train_loss: 1.9346328138841264, train_acc: 0.8087305447470817, train_f1: 0.8501434135002431
Epoch 126: train_loss: 1.909119146343335, train_acc: 0.8089737354085603, train_f1: 0.8548465811367287
Epoch 127: train_loss: 1.942357453390782, train_acc: 0.8072714007782101, train_f1: 0.8486955849332875
Epoch 128: train_loss: 1.9268456987369849, train_acc: 0.8072714007782101, train_f1: 0.8536554172418528
Epoch 129: train_loss: 1.938307080983188, train_acc: 0.8087305447470817, train_f1: 0.8512326528448972
Epoch 130: train_loss: 1.877885755629855, train_acc: 0.8123784046692607, train_f1: 0.8603905770307124
Epoch 131: train_loss: 1.8470192043697788, train_acc: 0.8169990272373541, train_f1: 0.8596335357582839
Epoch 132: train_loss: 1.843378276850463, train_acc: 0.8168774319066148, train_f1: 0.8618271970918481
Epoch 133: train_loss: 1.8749554753303528, train_acc: 0.8159046692607004, train_f1: 0.8575741132005422
Epoch 134: train_loss: 1.828848941548789, train_acc: 0.8183365758754864, train_f1: 0.864942683104982
Epoch 135: train_loss: 1.850551263831469, train_acc: 0.8176070038910506, train_f1: 0.8612641906537545
Epoch 136: train_loss: 1.8858732717974176, train_acc: 0.8139591439688716, train_f1: 0.8586161356736017
Epoch 137: train_loss: 1.8381676768978281, train_acc: 0.8159046692607004, train_f1: 0.8598728983469767
Epoch 138: train_loss: 1.8538926598626815, train_acc: 0.8156614785992218, train_f1: 0.8601135781910648
Epoch 139: train_loss: 1.8144523094368352, train_acc: 0.8202821011673151, train_f1: 0.8634423178359186
Epoch 140: train_loss: 1.8517863119622613, train_acc: 0.8146887159533074, train_f1: 0.8557868580604469
Epoch 141: train_loss: 1.8243442511744072, train_acc: 0.8200389105058365, train_f1: 0.8620321832388353
Epoch 142: train_loss: 1.8050208895354882, train_acc: 0.8214980544747081, train_f1: 0.8669028098153126
Epoch 143: train_loss: 1.828077031132776, train_acc: 0.8190661478599222, train_f1: 0.8610408905701195
Epoch 144: train_loss: 1.770522696498767, train_acc: 0.8238083657587548, train_f1: 0.8678892502201973
Epoch 145: train_loss: 1.763316219071006, train_acc: 0.8252675097276264, train_f1: 0.8682718745686485
Epoch 146: train_loss: 1.8176008098784124, train_acc: 0.8189445525291829, train_f1: 0.8619266396030536
Epoch 147: train_loss: 1.7677502548648225, train_acc: 0.8264834630350194, train_f1: 0.8694200269022819
Epoch 148: train_loss: 1.7910148621997017, train_acc: 0.8211332684824902, train_f1: 0.8643818498694325
Epoch 149: train_loss: 1.7693437968710517, train_acc: 0.8236867704280155, train_f1: 0.8685108699064269
Epoch 150: train_loss: 1.7640372641123687, train_acc: 0.824294747081712, train_f1: 0.8691546482110608
Epoch 151: train_loss: 1.695825859846308, train_acc: 0.8332928015564203, train_f1: 0.8759197899651735
Epoch 152: train_loss: 1.7769031879502974, train_acc: 0.8249027237354085, train_f1: 0.8667651428553654
Epoch 153: train_loss: 1.7403572130991791, train_acc: 0.8291585603112841, train_f1: 0.8723318286990308
Epoch 154: train_loss: 1.7192358102084133, train_acc: 0.8275778210116731, train_f1: 0.8724632849764871
Epoch 155: train_loss: 1.7755727380630106, train_acc: 0.8245379377431906, train_f1: 0.8664937268155244
Epoch 156: train_loss: 1.7524235487448103, train_acc: 0.826726653696498, train_f1: 0.8679761417328627
Epoch 157: train_loss: 1.7596941349107467, train_acc: 0.8247811284046692, train_f1: 0.8675120368930762
Epoch 158: train_loss: 1.6674539146488279, train_acc: 0.8347519455252919, train_f1: 0.8763877084085849
Epoch 159: train_loss: 1.6701575166288516, train_acc: 0.8358463035019456, train_f1: 0.8783864177544497
Epoch 160: train_loss: 1.6724894185358448, train_acc: 0.8353599221789884, train_f1: 0.8756590651932868
Epoch 161: train_loss: 1.6909649998877299, train_acc: 0.8323200389105059, train_f1: 0.8735296465977221
Epoch 162: train_loss: 1.7013705455143628, train_acc: 0.8321984435797666, train_f1: 0.8728377706224126
Epoch 163: train_loss: 1.692728932729491, train_acc: 0.8341439688715954, train_f1: 0.8759956578388969
Epoch 164: train_loss: 1.7293662490315937, train_acc: 0.8262402723735408, train_f1: 0.8690701576757195
Epoch 165: train_loss: 1.6566692983825846, train_acc: 0.8351167315175098, train_f1: 0.8771551900984562
Epoch 166: train_loss: 1.6538618865643957, train_acc: 0.8365758754863813, train_f1: 0.8770422464319511
Epoch 167: train_loss: 1.6737505356393436, train_acc: 0.8373054474708171, train_f1: 0.8793888972434831
Epoch 168: train_loss: 1.6692765592832974, train_acc: 0.8337791828793775, train_f1: 0.8742645366549356
Epoch 169: train_loss: 1.6159023045333907, train_acc: 0.8402237354085603, train_f1: 0.8819352020372238
Epoch 170: train_loss: 1.6071873599453195, train_acc: 0.8453307392996109, train_f1: 0.8834762225458536
Epoch 171: train_loss: 1.612758932062624, train_acc: 0.8408317120622568, train_f1: 0.8816469186098708
Epoch 172: train_loss: 1.6125768092587764, train_acc: 0.8391293774319066, train_f1: 0.8810218934743587
Epoch 173: train_loss: 1.5803802390274835, train_acc: 0.8442363813229572, train_f1: 0.8832949836643804
Epoch 174: train_loss: 1.6285344693331403, train_acc: 0.8375486381322957, train_f1: 0.8790844315530517
Epoch 175: train_loss: 1.5915603209794262, train_acc: 0.8416828793774319, train_f1: 0.8810701663816157
Epoch 176: train_loss: 1.5661605583206688, train_acc: 0.8466682879377432, train_f1: 0.886671808901811
Epoch 177: train_loss: 1.6102102062581578, train_acc: 0.8428988326848249, train_f1: 0.8808133578090693
Epoch 178: train_loss: 1.5829527327058843, train_acc: 0.8428988326848249, train_f1: 0.8817991597788871
Epoch 179: train_loss: 1.619441333853781, train_acc: 0.8382782101167315, train_f1: 0.8798171472229374
Epoch 180: train_loss: 1.5265482976046982, train_acc: 0.8492217898832685, train_f1: 0.8906657522744744
