Epoch 1: train_loss: 0.9566254553164025, train_acc: 0.2794260700389105, train_f1: 0.15767051253429235
Epoch 47: train_loss: 0.41575213426050045, train_acc: 0.6726653696498055, train_f1: 0.6739531821783574
Epoch 48: train_loss: 0.4161201067239858, train_acc: 0.6791099221789884, train_f1: 0.6803927923618516
Epoch 49: train_loss: 0.41587389072091663, train_acc: 0.6770428015564203, train_f1: 0.6830378540035342
Epoch 50: train_loss: 0.4079105611673125, train_acc: 0.6786235408560312, train_f1: 0.6814056339258467
Epoch 51: train_loss: 0.4077367357590783, train_acc: 0.6822714007782101, train_f1: 0.6891732156540654
Epoch 52: train_loss: 0.4043752309877121, train_acc: 0.6849464980544747, train_f1: 0.6920919351024134
Epoch 53: train_loss: 0.400760138255149, train_acc: 0.6875, train_f1: 0.6931794354660097
Epoch 54: train_loss: 0.38809894581945026, train_acc: 0.692363813229572, train_f1: 0.7069298921752449
Epoch 55: train_loss: 0.39976004641575574, train_acc: 0.6873784046692607, train_f1: 0.6932424711341661
Epoch 56: train_loss: 0.4055000200925634, train_acc: 0.6840953307392996, train_f1: 0.6834330700907841
Epoch 57: train_loss: 0.39734679135830947, train_acc: 0.6901750972762646, train_f1: 0.702777285791501
Epoch 58: train_loss: 0.39745460299898216, train_acc: 0.6889591439688716, train_f1: 0.692893775991554
Epoch 59: train_loss: 0.3781381127667334, train_acc: 0.7039153696498055, train_f1: 0.7237780908621487
Epoch 60: train_loss: 0.37907514892199623, train_acc: 0.7035505836575876, train_f1: 0.7243411583144369
Epoch 61: train_loss: 0.3867612383129068, train_acc: 0.6988083657587548, train_f1: 0.7149059522250142
Epoch 62: train_loss: 0.3705559241864468, train_acc: 0.711454280155642, train_f1: 0.7315886759151969
Epoch 63: train_loss: 0.37887913701831133, train_acc: 0.7068336575875487, train_f1: 0.720778979401912
Epoch 64: train_loss: 0.3771311988046661, train_acc: 0.7039153696498055, train_f1: 0.7235056427147768
Epoch 65: train_loss: 0.37500708182034326, train_acc: 0.7073200389105059, train_f1: 0.7179256813574888
Epoch 66: train_loss: 0.38328950826064156, train_acc: 0.7034289883268483, train_f1: 0.722139106301737
Epoch 67: train_loss: 0.3814146201550265, train_acc: 0.6979571984435797, train_f1: 0.7124363203934121
Epoch 68: train_loss: 0.35922569778642766, train_acc: 0.7185068093385214, train_f1: 0.7385212243869548
Epoch 69: train_loss: 0.36478537912498654, train_acc: 0.7154669260700389, train_f1: 0.736303263813383
Epoch 70: train_loss: 0.3933710633896668, train_acc: 0.693579766536965, train_f1: 0.7117888028375275
Epoch 71: train_loss: 0.3771622026128992, train_acc: 0.7046449416342413, train_f1: 0.7192536281368036
Epoch 72: train_loss: 0.3710099785128456, train_acc: 0.7079280155642024, train_f1: 0.7216769322042079
Epoch 73: train_loss: 0.3688622764692232, train_acc: 0.7102383268482491, train_f1: 0.7317956092668401
Epoch 74: train_loss: 0.355619294924031, train_acc: 0.7238570038910506, train_f1: 0.7409861744670554
Epoch 75: train_loss: 0.3552264372894272, train_acc: 0.71875, train_f1: 0.7434002646652832
Epoch 76: train_loss: 0.34696290755086373, train_acc: 0.7288424124513618, train_f1: 0.7518075103402942
Epoch 77: train_loss: 0.36769569981190947, train_acc: 0.71181906614786, train_f1: 0.7336576088684247
Epoch 78: train_loss: 0.3714799746465126, train_acc: 0.7073200389105059, train_f1: 0.7275026033969273
Epoch 79: train_loss: 0.3479267928155016, train_acc: 0.7299367704280155, train_f1: 0.7545973767738628
Epoch 80: train_loss: 0.3486833523683511, train_acc: 0.7276264591439688, train_f1: 0.7517389979854867
Epoch 81: train_loss: 0.36142577631000417, train_acc: 0.7130350194552529, train_f1: 0.7424729291393888
Epoch 82: train_loss: 0.35571697794973617, train_acc: 0.7225194552529183, train_f1: 0.7438103509661192
Epoch 83: train_loss: 0.35443099405515055, train_acc: 0.7249513618677043, train_f1: 0.7436434695454887
Epoch 84: train_loss: 0.3367896040010081, train_acc: 0.7378404669260701, train_f1: 0.766614461244755
Epoch 85: train_loss: 0.3421874398271397, train_acc: 0.7327334630350194, train_f1: 0.7595104677770297
Epoch 86: train_loss: 0.3418463087035524, train_acc: 0.731760700389105, train_f1: 0.7544369095260771
Epoch 87: train_loss: 0.3313874674214463, train_acc: 0.7403939688715954, train_f1: 0.7679311182327274
Epoch 88: train_loss: 0.3478681885778672, train_acc: 0.728112840466926, train_f1: 0.7575393474912403
Epoch 89: train_loss: 0.3520766169644515, train_acc: 0.7249513618677043, train_f1: 0.7528219618136158
Epoch 90: train_loss: 0.339008682258862, train_acc: 0.7348005836575876, train_f1: 0.7648877195711977
Epoch 91: train_loss: 0.33763542690165776, train_acc: 0.7354085603112841, train_f1: 0.7667463416761432
Epoch 92: train_loss: 0.3359089543615334, train_acc: 0.7385700389105059, train_f1: 0.7636863271396468
Epoch 93: train_loss: 0.33920136424586, train_acc: 0.7354085603112841, train_f1: 0.7629179152198519
Epoch 94: train_loss: 0.3346944014154056, train_acc: 0.740637159533074, train_f1: 0.770128050295729
Epoch 95: train_loss: 0.34414444017271123, train_acc: 0.7300583657587548, train_f1: 0.751765572225254
Epoch 96: train_loss: 0.33479526282400474, train_acc: 0.7378404669260701, train_f1: 0.765062560702233
Epoch 97: train_loss: 0.32709534164764537, train_acc: 0.7452577821011673, train_f1: 0.7763737454364149
Epoch 98: train_loss: 0.3235507352342865, train_acc: 0.7479328793774319, train_f1: 0.782355642505402
Epoch 99: train_loss: 0.3257601498861721, train_acc: 0.7450145914396887, train_f1: 0.776376913031512
Epoch 100: train_loss: 0.3290784695558975, train_acc: 0.7437986381322957, train_f1: 0.7754534939858245
Epoch 101: train_loss: 0.3248764873130776, train_acc: 0.7507295719844358, train_f1: 0.7821625129750432
Epoch 102: train_loss: 0.3239506023287309, train_acc: 0.7440418287937743, train_f1: 0.7785882608772913
Epoch 103: train_loss: 0.32425730759531607, train_acc: 0.75, train_f1: 0.780330253215683
Epoch 104: train_loss: 0.32958059134650325, train_acc: 0.741853112840467, train_f1: 0.7719622535637397
Epoch 105: train_loss: 0.31940077285822266, train_acc: 0.7507295719844358, train_f1: 0.784629351861387
Epoch 106: train_loss: 0.31378587216486725, train_acc: 0.7566877431906615, train_f1: 0.789301948376277
Epoch 107: train_loss: 0.3197041360320748, train_acc: 0.7491488326848249, train_f1: 0.7840257246746033
Epoch 108: train_loss: 0.31822453097146775, train_acc: 0.7506079766536965, train_f1: 0.7839774958339137
Epoch 109: train_loss: 0.3093625349989197, train_acc: 0.7591196498054474, train_f1: 0.7944695056240011
Epoch 110: train_loss: 0.3063915808782967, train_acc: 0.7626459143968871, train_f1: 0.7971401484068522
Epoch 111: train_loss: 0.3142154757730692, train_acc: 0.7543774319066148, train_f1: 0.7902197165333692
Epoch 112: train_loss: 0.30927403323381325, train_acc: 0.7585116731517509, train_f1: 0.7976554523505284
Epoch 113: train_loss: 0.3169501047248042, train_acc: 0.7555933852140078, train_f1: 0.7880105232754726
Epoch 114: train_loss: 0.309952883781858, train_acc: 0.7571741245136187, train_f1: 0.7935813147235643
Epoch 115: train_loss: 0.3102474945528498, train_acc: 0.7586332684824902, train_f1: 0.7934927789675394
Epoch 116: train_loss: 0.3088733099893837, train_acc: 0.760578793774319, train_f1: 0.7975415749845002
Epoch 117: train_loss: 0.30695292515977346, train_acc: 0.7613083657587548, train_f1: 0.7975481588333279
Epoch 118: train_loss: 0.30683915519992666, train_acc: 0.7602140077821011, train_f1: 0.7975008948131498
Epoch 119: train_loss: 0.2986904236883041, train_acc: 0.7659289883268483, train_f1: 0.8035391452343205
Epoch 120: train_loss: 0.30274177954354636, train_acc: 0.7659289883268483, train_f1: 0.8027278196742351
Epoch 121: train_loss: 0.3050318236248966, train_acc: 0.7637402723735408, train_f1: 0.8009307509878115
Epoch 122: train_loss: 0.2994689394063987, train_acc: 0.7677529182879378, train_f1: 0.8081949313543767
Epoch 123: train_loss: 0.30083072562393975, train_acc: 0.7653210116731517, train_f1: 0.8009991541590664
Epoch 124: train_loss: 0.31279385281212135, train_acc: 0.7529182879377432, train_f1: 0.7901883298105307
Epoch 125: train_loss: 0.3025149242945218, train_acc: 0.7676313229571985, train_f1: 0.8040158230343767
Epoch 126: train_loss: 0.29702042495462216, train_acc: 0.7662937743190662, train_f1: 0.8062674922420557
Epoch 127: train_loss: 0.30274503814339176, train_acc: 0.7637402723735408, train_f1: 0.8008616762894544
Epoch 128: train_loss: 0.2997897626245068, train_acc: 0.7686040856031129, train_f1: 0.8007590113578326
Epoch 129: train_loss: 0.3118044026630862, train_acc: 0.7576605058365758, train_f1: 0.7880302016385361
Epoch 130: train_loss: 0.297894559858606, train_acc: 0.7703064202334631, train_f1: 0.8069866870634149
Epoch 131: train_loss: 0.2948913541459388, train_acc: 0.7707928015564203, train_f1: 0.8099561457967942
Epoch 132: train_loss: 0.30190507954544593, train_acc: 0.7687256809338522, train_f1: 0.8067991219859013
Epoch 133: train_loss: 0.2898302514555389, train_acc: 0.7767509727626459, train_f1: 0.8190742950374722
Epoch 134: train_loss: 0.2869419017770411, train_acc: 0.7791828793774319, train_f1: 0.8235110784259123
Epoch 135: train_loss: 0.2897106044371304, train_acc: 0.7737110894941635, train_f1: 0.8168159742312174
Epoch 136: train_loss: 0.28752773585602465, train_acc: 0.7749270428015564, train_f1: 0.8158543503301842
Epoch 137: train_loss: 0.2918819724817684, train_acc: 0.7737110894941635, train_f1: 0.8115869091990494
Epoch 138: train_loss: 0.29389491526533196, train_acc: 0.7692120622568094, train_f1: 0.8107143631350052
Epoch 139: train_loss: 0.28627493081737587, train_acc: 0.7790612840466926, train_f1: 0.8183903558671486
Epoch 140: train_loss: 0.2948644446491731, train_acc: 0.7720087548638133, train_f1: 0.8109462970509044
Epoch 141: train_loss: 0.2818349615783079, train_acc: 0.7841682879377432, train_f1: 0.827053836093769
Epoch 142: train_loss: 0.2863990371387292, train_acc: 0.7807636186770428, train_f1: 0.820108370541471
Epoch 143: train_loss: 0.28703069675293413, train_acc: 0.7758998054474708, train_f1: 0.8160077986856679
Epoch 144: train_loss: 0.288099310973275, train_acc: 0.7773589494163424, train_f1: 0.8192586503186584
Epoch 145: train_loss: 0.28528692115257687, train_acc: 0.7813715953307393, train_f1: 0.8216136605485511
Epoch 146: train_loss: 0.28486862430776605, train_acc: 0.7783317120622568, train_f1: 0.8214645132874012
Epoch 147: train_loss: 0.2805429282181458, train_acc: 0.7842898832684825, train_f1: 0.8273061024176901
Epoch 148: train_loss: 0.28412961530778197, train_acc: 0.7805204280155642, train_f1: 0.8226722000944328
Epoch 149: train_loss: 0.2883359004493353, train_acc: 0.7762645914396887, train_f1: 0.8170304221135886
Epoch 150: train_loss: 0.28604050511168133, train_acc: 0.780034046692607, train_f1: 0.8177190809879109
Epoch 151: train_loss: 0.27506809072851673, train_acc: 0.7864785992217899, train_f1: 0.8300662191264235
Epoch 152: train_loss: 0.2890784151359291, train_acc: 0.7777237354085603, train_f1: 0.8175123927851361
Epoch 153: train_loss: 0.2668372676762161, train_acc: 0.7934095330739299, train_f1: 0.8383539147418317
Epoch 154: train_loss: 0.2780596041319899, train_acc: 0.7856274319066148, train_f1: 0.8298745945848119
Epoch 155: train_loss: 0.2764302786975983, train_acc: 0.786113813229572, train_f1: 0.8306641011578142
Epoch 156: train_loss: 0.2765289026417621, train_acc: 0.7856274319066148, train_f1: 0.8300112944636119
Epoch 157: train_loss: 0.2781434763034494, train_acc: 0.7846546692607004, train_f1: 0.8258916621640155
Epoch 158: train_loss: 0.2750736136960612, train_acc: 0.78818093385214, train_f1: 0.828615417323193
Epoch 159: train_loss: 0.2732295836050223, train_acc: 0.7897616731517509, train_f1: 0.8322093057102249
Epoch 160: train_loss: 0.27235611741238996, train_acc: 0.7901264591439688, train_f1: 0.8339967310290269
Epoch 161: train_loss: 0.2783211956982019, train_acc: 0.784897859922179, train_f1: 0.8270432966237452
Epoch 162: train_loss: 0.26985295821372635, train_acc: 0.7936527237354085, train_f1: 0.8367251890927815
Epoch 163: train_loss: 0.2786514481913719, train_acc: 0.7896400778210116, train_f1: 0.8293232119265506
Epoch 164: train_loss: 0.2664034993674041, train_acc: 0.7975437743190662, train_f1: 0.8394391480662242
Epoch 165: train_loss: 0.2686589733345963, train_acc: 0.7924367704280155, train_f1: 0.8377072351795761
Epoch 166: train_loss: 0.2705235141782445, train_acc: 0.7895184824902723, train_f1: 0.8320358371810551
Epoch 167: train_loss: 0.2677776540705666, train_acc: 0.788545719844358, train_f1: 0.834228005254012
Epoch 168: train_loss: 0.2680240943448089, train_acc: 0.7937743190661478, train_f1: 0.8367940614454614
Epoch 169: train_loss: 0.2762080859755264, train_acc: 0.7889105058365758, train_f1: 0.8287108081987085
Epoch 170: train_loss: 0.2702236253521786, train_acc: 0.7915856031128404, train_f1: 0.8341439026193779
Epoch 171: train_loss: 0.2639112707357926, train_acc: 0.7977869649805448, train_f1: 0.8380771602300827
Epoch 172: train_loss: 0.2660639957173325, train_acc: 0.797057392996109, train_f1: 0.8381911800139145
Epoch 173: train_loss: 0.2536654803713472, train_acc: 0.805204280155642, train_f1: 0.8464120478576391
Epoch 174: train_loss: 0.2678811741913107, train_acc: 0.797057392996109, train_f1: 0.8374710502895875
Epoch 175: train_loss: 0.2614739065272335, train_acc: 0.7971789883268483, train_f1: 0.8392164573046803
Epoch 176: train_loss: 0.2601104600188333, train_acc: 0.8013132295719845, train_f1: 0.8435040444731362
Epoch 177: train_loss: 0.26309997901494403, train_acc: 0.800705252918288, train_f1: 0.8405301381004985
Epoch 178: train_loss: 0.2613307076437464, train_acc: 0.7980301556420234, train_f1: 0.8422142879011164
Epoch 179: train_loss: 0.2666524483420042, train_acc: 0.7938959143968871, train_f1: 0.8363056450085481
Epoch 180: train_loss: 0.25704431658473, train_acc: 0.8032587548638133, train_f1: 0.8452246980157315
Epoch 181: train_loss: 0.25942292200684086, train_acc: 0.800705252918288, train_f1: 0.8404420153038883
Epoch 182: train_loss: 0.2547552335123144, train_acc: 0.8025291828793775, train_f1: 0.8460759193717519
Epoch 183: train_loss: 0.260800060450103, train_acc: 0.7986381322957199, train_f1: 0.8430692701314854
Epoch 184: train_loss: 0.2529722179942094, train_acc: 0.8072714007782101, train_f1: 0.8478719591566471
Epoch 185: train_loss: 0.25356245468504696, train_acc: 0.8071498054474708, train_f1: 0.85059087587417
Epoch 186: train_loss: 0.2575791080986016, train_acc: 0.8049610894941635, train_f1: 0.8447518480221642
Epoch 187: train_loss: 0.2508982758432743, train_acc: 0.8072714007782101, train_f1: 0.8500840668109642
Epoch 188: train_loss: 0.249801014328977, train_acc: 0.8101896887159533, train_f1: 0.8500583561908847
Epoch 189: train_loss: 0.24666844786720982, train_acc: 0.8118920233463035, train_f1: 0.8532381751956034
Epoch 190: train_loss: 0.25074584735013866, train_acc: 0.8066634241245136, train_f1: 0.8477961927297862
Epoch 191: train_loss: 0.24957126396407414, train_acc: 0.8111624513618677, train_f1: 0.8535488274139887
Epoch 192: train_loss: 0.2542442657372367, train_acc: 0.8028939688715954, train_f1: 0.8460976893286661
Epoch 193: train_loss: 0.24586910560205288, train_acc: 0.8129863813229572, train_f1: 0.8544664379695065
Epoch 194: train_loss: 0.24626190139973675, train_acc: 0.8114056420233463, train_f1: 0.8521355372988674
Epoch 195: train_loss: 0.24555700521640741, train_acc: 0.8128647859922179, train_f1: 0.8535817697361919
Epoch 196: train_loss: 0.253259770050355, train_acc: 0.805204280155642, train_f1: 0.8466276609310658
Epoch 197: train_loss: 0.2428198746959987, train_acc: 0.817363813229572, train_f1: 0.8575814606577356
Epoch 198: train_loss: 0.2375853769916041, train_acc: 0.8167558365758755, train_f1: 0.8584865634410804
Epoch 199: train_loss: 0.25039379519015437, train_acc: 0.8075145914396887, train_f1: 0.8474679747820923
Epoch 200: train_loss: 0.2409243768059326, train_acc: 0.81943093385214, train_f1: 0.8602967730565214
