Epoch 1: train_loss: 0.9794229588338307, train_acc: 0.2609375, train_f1: 0.14787245718520245
Epoch 21: train_loss: 0.8018453010490962, train_acc: 0.4205357142857143, train_f1: 0.30281041214218923
Epoch 22: train_loss: 0.7974459835461207, train_acc: 0.4225446428571429, train_f1: 0.3016897456018346
Epoch 23: train_loss: 0.7924869286162513, train_acc: 0.4263392857142857, train_f1: 0.308458484640779
Epoch 24: train_loss: 0.7888333644185748, train_acc: 0.4299107142857143, train_f1: 0.3126369366415209
Epoch 25: train_loss: 0.7953189502869333, train_acc: 0.42745535714285715, train_f1: 0.30812885728147926
Epoch 26: train_loss: 0.7834366862262998, train_acc: 0.4368303571428571, train_f1: 0.31586709451163114
Epoch 27: train_loss: 0.7830891468695231, train_acc: 0.43348214285714287, train_f1: 0.31614674626174183
Epoch 28: train_loss: 0.7799585478646415, train_acc: 0.4377232142857143, train_f1: 0.3238397554488407
Epoch 29: train_loss: 0.7745040425232479, train_acc: 0.4395089285714286, train_f1: 0.3285298589990906
Epoch 30: train_loss: 0.76453184229987, train_acc: 0.44642857142857145, train_f1: 0.3327283498530816
Epoch 31: train_loss: 0.7808797921453203, train_acc: 0.43839285714285714, train_f1: 0.32244460456886775
Epoch 32: train_loss: 0.7730947160295077, train_acc: 0.44241071428571427, train_f1: 0.32550821862492657
Epoch 33: train_loss: 0.7693748593330383, train_acc: 0.4459821428571429, train_f1: 0.33508455755902405
Epoch 34: train_loss: 0.7646226146391459, train_acc: 0.446875, train_f1: 0.33796682552146123
Epoch 35: train_loss: 0.7534475122179304, train_acc: 0.4558035714285714, train_f1: 0.34653824560755514
Epoch 36: train_loss: 0.7485277950763702, train_acc: 0.4625, train_f1: 0.3551042336321116
Epoch 37: train_loss: 0.7509215335760798, train_acc: 0.4589285714285714, train_f1: 0.3463075157417239
Epoch 38: train_loss: 0.75120694147689, train_acc: 0.45736607142857144, train_f1: 0.3449143587878738
Epoch 39: train_loss: 0.7411108285188674, train_acc: 0.465625, train_f1: 0.35755445349666387
Epoch 40: train_loss: 0.7344834921615464, train_acc: 0.4705357142857143, train_f1: 0.36503608191618886
Epoch 41: train_loss: 0.7438765798296247, train_acc: 0.4660714285714286, train_f1: 0.3590656731480008
Epoch 42: train_loss: 0.7399224447352546, train_acc: 0.46986607142857145, train_f1: 0.36789898171602586
Epoch 43: train_loss: 0.7242412524563926, train_acc: 0.48013392857142856, train_f1: 0.38434706475802516
Epoch 44: train_loss: 0.7336577966809272, train_acc: 0.4714285714285714, train_f1: 0.3643522152214194
Epoch 45: train_loss: 0.7367718851992062, train_acc: 0.47254464285714287, train_f1: 0.3703266215624681
Epoch 46: train_loss: 0.7318863560046468, train_acc: 0.47433035714285715, train_f1: 0.37795657797636223
Epoch 47: train_loss: 0.7356224151594298, train_acc: 0.4707589285714286, train_f1: 0.36781275315218614
Epoch 48: train_loss: 0.7347973325422832, train_acc: 0.475, train_f1: 0.37668213201118733
Epoch 49: train_loss: 0.7215571727071489, train_acc: 0.48214285714285715, train_f1: 0.3863743958161256
Epoch 50: train_loss: 0.7121748915740422, train_acc: 0.4919642857142857, train_f1: 0.39182576441712963
Epoch 51: train_loss: 0.7311767099159104, train_acc: 0.4763392857142857, train_f1: 0.3771751893899969
Epoch 52: train_loss: 0.7198570992265428, train_acc: 0.4841517857142857, train_f1: 0.3836671542947596
Epoch 53: train_loss: 0.7158143941845213, train_acc: 0.48839285714285713, train_f1: 0.39596175025514824
Epoch 54: train_loss: 0.7190037452748843, train_acc: 0.4861607142857143, train_f1: 0.39103648903931704
Epoch 55: train_loss: 0.7143696442246437, train_acc: 0.48683035714285716, train_f1: 0.3986605485276648
Epoch 56: train_loss: 0.7093991315790585, train_acc: 0.49441964285714285, train_f1: 0.40738880654445114
Epoch 57: train_loss: 0.7083579748868942, train_acc: 0.49129464285714286, train_f1: 0.3994891305609185
Epoch 58: train_loss: 0.7093882524541446, train_acc: 0.49308035714285714, train_f1: 0.4083658260249559
Epoch 59: train_loss: 0.7039893761277198, train_acc: 0.49464285714285716, train_f1: 0.4025818378673692
Epoch 60: train_loss: 0.7099016021404948, train_acc: 0.4901785714285714, train_f1: 0.3985046322230645
Epoch 61: train_loss: 0.7013096609285899, train_acc: 0.5042410714285714, train_f1: 0.4158336490603773
Epoch 62: train_loss: 0.7025857024959156, train_acc: 0.49754464285714284, train_f1: 0.40728045951927766
Epoch 63: train_loss: 0.6905210512025016, train_acc: 0.5064732142857142, train_f1: 0.42423241604190126
Epoch 64: train_loss: 0.7021291115454265, train_acc: 0.4984375, train_f1: 0.40762158338253945
Epoch 65: train_loss: 0.6925082230142184, train_acc: 0.5051339285714286, train_f1: 0.4119791612304508
Epoch 66: train_loss: 0.6990684019667762, train_acc: 0.5033482142857143, train_f1: 0.41908943569575036
Epoch 67: train_loss: 0.6816161909273692, train_acc: 0.5162946428571429, train_f1: 0.43467804818867517
Epoch 68: train_loss: 0.6944477560264724, train_acc: 0.5020089285714285, train_f1: 0.4231873087177415
Epoch 69: train_loss: 0.6790651176656995, train_acc: 0.515625, train_f1: 0.4392915626998319
Epoch 70: train_loss: 0.6884427575128419, train_acc: 0.5087053571428571, train_f1: 0.4269068703123427
Epoch 71: train_loss: 0.6769193966473852, train_acc: 0.5174107142857143, train_f1: 0.4427589036168142
Epoch 72: train_loss: 0.6944245979189873, train_acc: 0.5053571428571428, train_f1: 0.42988616883999337
Epoch 73: train_loss: 0.6977442245398249, train_acc: 0.5, train_f1: 0.4212951876583591
Epoch 74: train_loss: 0.6889319294265338, train_acc: 0.5075892857142857, train_f1: 0.43307608467305175
Epoch 75: train_loss: 0.67849260866642, train_acc: 0.5154017857142857, train_f1: 0.44358068644107146
Epoch 76: train_loss: 0.6836482154471534, train_acc: 0.5133928571428571, train_f1: 0.4346371123175732
Epoch 77: train_loss: 0.6818338592137609, train_acc: 0.5147321428571429, train_f1: 0.44044065970999396
Epoch 78: train_loss: 0.6776870959571429, train_acc: 0.5174107142857143, train_f1: 0.44445383742124317
Epoch 79: train_loss: 0.6696952247193881, train_acc: 0.5254464285714285, train_f1: 0.4590466529334634
Epoch 80: train_loss: 0.6758042982646397, train_acc: 0.5200892857142857, train_f1: 0.45177985441714386
Epoch 81: train_loss: 0.668771967291832, train_acc: 0.5216517857142857, train_f1: 0.4518554580623592
Epoch 82: train_loss: 0.6642056980303356, train_acc: 0.5265625, train_f1: 0.45774539012493637
Epoch 83: train_loss: 0.6642687167440142, train_acc: 0.5287946428571428, train_f1: 0.4659690041411915
Epoch 84: train_loss: 0.6700109109282494, train_acc: 0.5227678571428571, train_f1: 0.4555394841100419
Epoch 85: train_loss: 0.6739074325987271, train_acc: 0.5209821428571428, train_f1: 0.4547777059809131
Epoch 86: train_loss: 0.6573153125388281, train_acc: 0.5332589285714285, train_f1: 0.4694864626033697
Epoch 87: train_loss: 0.6569147416523524, train_acc: 0.5368303571428571, train_f1: 0.4801577768504833
Epoch 88: train_loss: 0.662486019730568, train_acc: 0.5287946428571428, train_f1: 0.4669244631591622
Epoch 89: train_loss: 0.6582895259772028, train_acc: 0.5299107142857142, train_f1: 0.4730211570802516
Epoch 90: train_loss: 0.6520132309624127, train_acc: 0.5366071428571428, train_f1: 0.4816613970693799
Epoch 91: train_loss: 0.6618397199681827, train_acc: 0.5285714285714286, train_f1: 0.4674998612358387
Epoch 92: train_loss: 0.6586070863263948, train_acc: 0.5303571428571429, train_f1: 0.470705036671079
Epoch 93: train_loss: 0.6499350405165127, train_acc: 0.5377232142857142, train_f1: 0.478961547867252
Epoch 94: train_loss: 0.6504127466252871, train_acc: 0.5352678571428572, train_f1: 0.47875588782345857
Epoch 95: train_loss: 0.6470526060887746, train_acc: 0.5397321428571429, train_f1: 0.48577221238834417
Epoch 96: train_loss: 0.6482988487396921, train_acc: 0.5408482142857143, train_f1: 0.48504404599392775
Epoch 97: train_loss: 0.6556316303355353, train_acc: 0.5325892857142858, train_f1: 0.476609199097858
Epoch 98: train_loss: 0.6480225079825946, train_acc: 0.5421875, train_f1: 0.48631627454822435
Epoch 99: train_loss: 0.6614835260169847, train_acc: 0.5310267857142857, train_f1: 0.4732981668957772
Epoch 100: train_loss: 0.6507029286452702, train_acc: 0.5377232142857142, train_f1: 0.48394678175529665
Epoch 101: train_loss: 0.6392230434077126, train_acc: 0.5459821428571429, train_f1: 0.4905325839541526
Epoch 102: train_loss: 0.6426444969006947, train_acc: 0.5444196428571428, train_f1: 0.48891362021723467
Epoch 103: train_loss: 0.6550845227071217, train_acc: 0.5332589285714285, train_f1: 0.477256273981057
Epoch 104: train_loss: 0.6384810656309128, train_acc: 0.5493303571428572, train_f1: 0.5006318005515765
Epoch 105: train_loss: 0.6372602494699614, train_acc: 0.5484375, train_f1: 0.49578180709295294
Epoch 106: train_loss: 0.6351082222802299, train_acc: 0.5511160714285714, train_f1: 0.5010958369002873
Epoch 107: train_loss: 0.6471045941114426, train_acc: 0.5428571428571428, train_f1: 0.4909651722344241
Epoch 108: train_loss: 0.639200402370521, train_acc: 0.5484375, train_f1: 0.4951421739996915
Epoch 109: train_loss: 0.6386369960648673, train_acc: 0.5473214285714286, train_f1: 0.4904813167267463
Epoch 110: train_loss: 0.6325406289526394, train_acc: 0.5508928571428572, train_f1: 0.4960997901656942
Epoch 111: train_loss: 0.6367380286966051, train_acc: 0.5486607142857143, train_f1: 0.4979655169334743
Epoch 112: train_loss: 0.6301372645156724, train_acc: 0.5524553571428571, train_f1: 0.49627491175466903
Epoch 113: train_loss: 0.6414238482713699, train_acc: 0.5433035714285714, train_f1: 0.49138342655408057
Epoch 114: train_loss: 0.6271338899220739, train_acc: 0.5582589285714286, train_f1: 0.5085716029083188
Epoch 115: train_loss: 0.6424275332263538, train_acc: 0.5455357142857142, train_f1: 0.4921314723449817
Epoch 116: train_loss: 0.6347977810672352, train_acc: 0.5515625, train_f1: 0.4978308695653428
Epoch 117: train_loss: 0.6271053378071104, train_acc: 0.5560267857142858, train_f1: 0.5065819240091926
Epoch 118: train_loss: 0.6193064659833908, train_acc: 0.5645089285714285, train_f1: 0.5149298990485075
Epoch 119: train_loss: 0.6349274271300861, train_acc: 0.5493303571428572, train_f1: 0.49712387770487193
Epoch 120: train_loss: 0.6341494560241699, train_acc: 0.5529017857142857, train_f1: 0.5027504180846281
Epoch 121: train_loss: 0.6238061955996922, train_acc: 0.5600446428571428, train_f1: 0.5100995096114554
Epoch 122: train_loss: 0.6253494326557432, train_acc: 0.5575892857142857, train_f1: 0.5080270803454631
Epoch 123: train_loss: 0.6286842984812601, train_acc: 0.5546875, train_f1: 0.504481391778251
Epoch 124: train_loss: 0.6254982507654598, train_acc: 0.5578125, train_f1: 0.5077241878412385
Epoch 125: train_loss: 0.6277832849749497, train_acc: 0.5571428571428572, train_f1: 0.5088021711979033
Epoch 126: train_loss: 0.6334853219134468, train_acc: 0.5511160714285714, train_f1: 0.49854833991021547
Epoch 127: train_loss: 0.6251082686441285, train_acc: 0.5580357142857143, train_f1: 0.5108694328323625
Epoch 128: train_loss: 0.6262322613171168, train_acc: 0.5551339285714286, train_f1: 0.5085432725255384
Epoch 129: train_loss: 0.6222183108329773, train_acc: 0.5607142857142857, train_f1: 0.5121862018235267
Epoch 130: train_loss: 0.620567884189742, train_acc: 0.5620535714285714, train_f1: 0.5104717837996864
Epoch 131: train_loss: 0.6313717156648636, train_acc: 0.5520089285714286, train_f1: 0.49970771557302474
Epoch 132: train_loss: 0.6336482788835253, train_acc: 0.5511160714285714, train_f1: 0.5053155460720672
Epoch 133: train_loss: 0.6311545755181994, train_acc: 0.5517857142857143, train_f1: 0.5034881863930486
Epoch 134: train_loss: 0.6238992301481111, train_acc: 0.5600446428571428, train_f1: 0.5095573136197219
Epoch 135: train_loss: 0.6177283146551678, train_acc: 0.5622767857142857, train_f1: 0.5146182375592453
Epoch 136: train_loss: 0.6217012356434549, train_acc: 0.5600446428571428, train_f1: 0.5112072063724143
Epoch 137: train_loss: 0.6185945129820278, train_acc: 0.5609375, train_f1: 0.5102393821385712
Epoch 138: train_loss: 0.6123730653098651, train_acc: 0.56875, train_f1: 0.5202697998404153
Epoch 139: train_loss: 0.6190233319997788, train_acc: 0.5609375, train_f1: 0.5114386909585754
Epoch 140: train_loss: 0.6143415798033987, train_acc: 0.5658482142857143, train_f1: 0.5199126847731558
Epoch 141: train_loss: 0.618565773325307, train_acc: 0.5633928571428571, train_f1: 0.5152858169013217
Epoch 142: train_loss: 0.6150453869785582, train_acc: 0.5645089285714285, train_f1: 0.5177214973414309
Epoch 143: train_loss: 0.6179090459431921, train_acc: 0.5631696428571429, train_f1: 0.5150671085595324
Epoch 144: train_loss: 0.6157804974487849, train_acc: 0.5642857142857143, train_f1: 0.5176771367732641
Epoch 145: train_loss: 0.6324125753981726, train_acc: 0.5504464285714286, train_f1: 0.5013100813055983
Epoch 146: train_loss: 0.6205755423222269, train_acc: 0.5584821428571428, train_f1: 0.5096828047183856
Epoch 147: train_loss: 0.6172409219401224, train_acc: 0.565625, train_f1: 0.5191809705759708
Epoch 148: train_loss: 0.6152948588132858, train_acc: 0.5645089285714285, train_f1: 0.5187131156110523
Epoch 149: train_loss: 0.6088418264474188, train_acc: 0.5691964285714286, train_f1: 0.5224497893622195
Epoch 150: train_loss: 0.6090864141072546, train_acc: 0.5680803571428571, train_f1: 0.5223830125402685
Epoch 151: train_loss: 0.6119323847549302, train_acc: 0.5669642857142857, train_f1: 0.5235558501708002
Epoch 152: train_loss: 0.6041585364512034, train_acc: 0.5725446428571429, train_f1: 0.5264450173860861
Epoch 153: train_loss: 0.6157958428774561, train_acc: 0.5667410714285714, train_f1: 0.5216552769165655
Epoch 154: train_loss: 0.6177586385181972, train_acc: 0.5638392857142858, train_f1: 0.516374958948345
Epoch 155: train_loss: 0.6184593679649489, train_acc: 0.5616071428571429, train_f1: 0.516081431628447
Epoch 156: train_loss: 0.6201125849570547, train_acc: 0.5604910714285715, train_f1: 0.5099841045880646
Epoch 157: train_loss: 0.6080580787999289, train_acc: 0.571875, train_f1: 0.5242557631671482
Epoch 158: train_loss: 0.6150011475597109, train_acc: 0.5647321428571429, train_f1: 0.5172247588379837
Epoch 159: train_loss: 0.6135826553617205, train_acc: 0.5662946428571428, train_f1: 0.5186196249843056
Epoch 160: train_loss: 0.6066124303000314, train_acc: 0.5709821428571429, train_f1: 0.5237672913759891
Epoch 161: train_loss: 0.6066663484488215, train_acc: 0.5727678571428572, train_f1: 0.5292704648997736
Epoch 162: train_loss: 0.6102414735725947, train_acc: 0.5674107142857143, train_f1: 0.5215175585035446
Epoch 163: train_loss: 0.6053136308278356, train_acc: 0.5700892857142857, train_f1: 0.5240589605709127
Epoch 164: train_loss: 0.6098290485995156, train_acc: 0.56875, train_f1: 0.523329194889725
Epoch 165: train_loss: 0.6041170865297317, train_acc: 0.5743303571428572, train_f1: 0.5279060657559544
Epoch 166: train_loss: 0.6073768547603062, train_acc: 0.5714285714285714, train_f1: 0.5256584508317276
Epoch 167: train_loss: 0.6039699388401849, train_acc: 0.5743303571428572, train_f1: 0.528999225679209
Epoch 168: train_loss: 0.6057215341499873, train_acc: 0.5709821428571429, train_f1: 0.5247064945366083
Epoch 169: train_loss: 0.6129214099475315, train_acc: 0.5683035714285715, train_f1: 0.5224164846909961
Epoch 170: train_loss: 0.6105338611773082, train_acc: 0.5696428571428571, train_f1: 0.5229366210791713
Epoch 171: train_loss: 0.6028098593865122, train_acc: 0.5736607142857143, train_f1: 0.5295440146210605
Epoch 172: train_loss: 0.6134430921503475, train_acc: 0.5654017857142857, train_f1: 0.5184024687731962
Epoch 173: train_loss: 0.6027373856731824, train_acc: 0.5754464285714286, train_f1: 0.5320106846814542
Epoch 174: train_loss: 0.5978199779987335, train_acc: 0.5792410714285714, train_f1: 0.5356698108142578
Epoch 175: train_loss: 0.6026873086180006, train_acc: 0.5736607142857143, train_f1: 0.5286759141067726
Epoch 176: train_loss: 0.6120756511177335, train_acc: 0.5669642857142857, train_f1: 0.5199321076536018
Epoch 177: train_loss: 0.5954466330153602, train_acc: 0.5792410714285714, train_f1: 0.5350439897353806
Epoch 178: train_loss: 0.5981068626046181, train_acc: 0.5770089285714286, train_f1: 0.5325698208139201
Epoch 179: train_loss: 0.6094479479960033, train_acc: 0.5703125, train_f1: 0.5261956902770947
Epoch 180: train_loss: 0.6055598295160702, train_acc: 0.571875, train_f1: 0.525111164759551
Epoch 181: train_loss: 0.603439682509218, train_acc: 0.5747767857142857, train_f1: 0.528931329034319
Epoch 182: train_loss: 0.6006960674055986, train_acc: 0.5770089285714286, train_f1: 0.5313471715725592
Epoch 183: train_loss: 0.6085954140339579, train_acc: 0.5703125, train_f1: 0.52332435213824
Epoch 184: train_loss: 0.6021624686462539, train_acc: 0.5761160714285715, train_f1: 0.5313483678899424
Epoch 185: train_loss: 0.5998065348182405, train_acc: 0.5756696428571428, train_f1: 0.5336413271051323
Epoch 186: train_loss: 0.6028027881469046, train_acc: 0.5736607142857143, train_f1: 0.5289498213951601
Epoch 187: train_loss: 0.6002947860530444, train_acc: 0.5779017857142857, train_f1: 0.5336122995833495
Epoch 188: train_loss: 0.6123156722102846, train_acc: 0.5667410714285714, train_f1: 0.5206550838623053
Epoch 189: train_loss: 0.6033734606845038, train_acc: 0.5725446428571429, train_f1: 0.5248973763012055
Epoch 190: train_loss: 0.5917383100305285, train_acc: 0.5837053571428571, train_f1: 0.5417675687769322
Epoch 191: train_loss: 0.5972803724663598, train_acc: 0.5790178571428571, train_f1: 0.5378131497496407
Epoch 192: train_loss: 0.5983697318605015, train_acc: 0.5772321428571429, train_f1: 0.5335607126947816
Epoch 193: train_loss: 0.5999893799424172, train_acc: 0.5767857142857142, train_f1: 0.5337438092006025
Epoch 194: train_loss: 0.5984100933585849, train_acc: 0.5783482142857143, train_f1: 0.5358513464136115
Epoch 195: train_loss: 0.6027293931160654, train_acc: 0.5752232142857143, train_f1: 0.5300141536558904
Epoch 196: train_loss: 0.6006568340318543, train_acc: 0.5770089285714286, train_f1: 0.5338512018215672
Epoch 197: train_loss: 0.6033652854817254, train_acc: 0.5743303571428572, train_f1: 0.5317874857835253
Epoch 198: train_loss: 0.604937710932323, train_acc: 0.5716517857142858, train_f1: 0.5281647861117825
Epoch 199: train_loss: 0.5988916763237544, train_acc: 0.578125, train_f1: 0.5347474555329382
Epoch 200: train_loss: 0.5954340870891298, train_acc: 0.5794642857142858, train_f1: 0.5357603939064394
