Epoch 1: train_loss: 0.9800393142870494, train_acc: 0.26450892857142855, train_f1: 0.15364479237859263
Epoch 71: train_loss: 0.6908515236207418, train_acc: 0.5042410714285714, train_f1: 0.4160540908254255
Epoch 72: train_loss: 0.6897642405969756, train_acc: 0.5084821428571429, train_f1: 0.4228582366403492
Epoch 73: train_loss: 0.6859184820737158, train_acc: 0.5102678571428572, train_f1: 0.43043976924111194
Epoch 74: train_loss: 0.6706398367881775, train_acc: 0.5229910714285714, train_f1: 0.43721966748397295
Epoch 75: train_loss: 0.6754376577479498, train_acc: 0.5200892857142857, train_f1: 0.44669311752520874
Epoch 76: train_loss: 0.6788641308035169, train_acc: 0.5145089285714286, train_f1: 0.43608693988730357
Epoch 77: train_loss: 0.6803048461675644, train_acc: 0.5133928571428571, train_f1: 0.43544585035229794
Epoch 78: train_loss: 0.6745128499610084, train_acc: 0.5200892857142857, train_f1: 0.4462525353632274
Epoch 79: train_loss: 0.671749245268958, train_acc: 0.5209821428571428, train_f1: 0.44731866936985876
Epoch 80: train_loss: 0.6750549648489271, train_acc: 0.5203125, train_f1: 0.4470687640575199
Epoch 81: train_loss: 0.6714588552713394, train_acc: 0.5225446428571429, train_f1: 0.44806295085926834
Epoch 82: train_loss: 0.679427200130054, train_acc: 0.5174107142857143, train_f1: 0.44180764040553444
Epoch 83: train_loss: 0.6607689257178988, train_acc: 0.5308035714285714, train_f1: 0.45706981567712773
Epoch 84: train_loss: 0.6623909997088568, train_acc: 0.5292410714285715, train_f1: 0.46091063971418217
Epoch 85: train_loss: 0.6640548175999097, train_acc: 0.528125, train_f1: 0.45710386915201484
Epoch 86: train_loss: 0.6688547768763133, train_acc: 0.5238839285714286, train_f1: 0.45059798542721835
Epoch 87: train_loss: 0.6634409427642822, train_acc: 0.5285714285714286, train_f1: 0.45945108077967795
Epoch 88: train_loss: 0.6583558989422662, train_acc: 0.5316964285714286, train_f1: 0.46531562569014895
Epoch 89: train_loss: 0.6602649431143488, train_acc: 0.5299107142857142, train_f1: 0.46432826570628416
Epoch 90: train_loss: 0.6676801604884012, train_acc: 0.5256696428571429, train_f1: 0.4642176985616732
Epoch 91: train_loss: 0.6651257634162903, train_acc: 0.5256696428571429, train_f1: 0.46316478730790117
Epoch 92: train_loss: 0.6530862454857145, train_acc: 0.534375, train_f1: 0.47052985604901637
Epoch 93: train_loss: 0.6476050268326486, train_acc: 0.5388392857142857, train_f1: 0.4796342302406797
Epoch 94: train_loss: 0.6545773169824055, train_acc: 0.5352678571428572, train_f1: 0.47771712896122037
Epoch 95: train_loss: 0.6514420443347522, train_acc: 0.5383928571428571, train_f1: 0.47713719946778954
Epoch 96: train_loss: 0.6474420036588396, train_acc: 0.5417410714285714, train_f1: 0.4810476082795905
Epoch 97: train_loss: 0.661955378311021, train_acc: 0.5287946428571428, train_f1: 0.46474639791099404
Epoch 98: train_loss: 0.6608601623347827, train_acc: 0.5316964285714286, train_f1: 0.4737250249660982
Epoch 99: train_loss: 0.6484524132949966, train_acc: 0.5383928571428571, train_f1: 0.47956749699907114
Epoch 100: train_loss: 0.6401041631187712, train_acc: 0.5428571428571428, train_f1: 0.4841194627584857
Epoch 101: train_loss: 0.642212375998497, train_acc: 0.5455357142857142, train_f1: 0.48911037883239095
Epoch 102: train_loss: 0.6469260801162039, train_acc: 0.5399553571428571, train_f1: 0.4838240611149411
Epoch 103: train_loss: 0.6380720538752419, train_acc: 0.5477678571428571, train_f1: 0.4925188331437187
Epoch 104: train_loss: 0.6340829338346209, train_acc: 0.5511160714285714, train_f1: 0.4946034659222492
Epoch 105: train_loss: 0.6400485817875181, train_acc: 0.5464285714285714, train_f1: 0.4868816062508566
Epoch 106: train_loss: 0.6391646378806659, train_acc: 0.5482142857142858, train_f1: 0.49548894258313775
Epoch 107: train_loss: 0.6472112849354744, train_acc: 0.5441964285714286, train_f1: 0.4866945621178462
Epoch 108: train_loss: 0.6409908218043191, train_acc: 0.546875, train_f1: 0.49230841877752035
Epoch 109: train_loss: 0.6285847138081279, train_acc: 0.5553571428571429, train_f1: 0.5010851843087514
Epoch 110: train_loss: 0.6380736723542213, train_acc: 0.546875, train_f1: 0.4923467687717619
Epoch 111: train_loss: 0.6321117437311581, train_acc: 0.553125, train_f1: 0.5002319949202186
Epoch 112: train_loss: 0.6321343430450984, train_acc: 0.5537946428571429, train_f1: 0.5017049342767533
Epoch 113: train_loss: 0.628983270909105, train_acc: 0.5555803571428571, train_f1: 0.5035090473040186
Epoch 114: train_loss: 0.6357207426003048, train_acc: 0.5517857142857143, train_f1: 0.49964685509278706
Epoch 115: train_loss: 0.6429969457643373, train_acc: 0.5424107142857143, train_f1: 0.4887525309113716
Epoch 116: train_loss: 0.6327067121863366, train_acc: 0.5522321428571428, train_f1: 0.49942967233461727
Epoch 117: train_loss: 0.644490488086428, train_acc: 0.5419642857142857, train_f1: 0.4879705174429856
Epoch 118: train_loss: 0.6287214905023575, train_acc: 0.5558035714285714, train_f1: 0.5025319590806777
Epoch 119: train_loss: 0.62653477702822, train_acc: 0.5571428571428572, train_f1: 0.5074374583821366
Epoch 120: train_loss: 0.6364614156740053, train_acc: 0.5482142857142858, train_f1: 0.4945459191302768
Epoch 121: train_loss: 0.6244540523205485, train_acc: 0.5587053571428572, train_f1: 0.5069340899505276
Epoch 122: train_loss: 0.6272332551223891, train_acc: 0.55625, train_f1: 0.5045595781583606
Epoch 123: train_loss: 0.627396556522165, train_acc: 0.5542410714285714, train_f1: 0.5040600771486301
Epoch 124: train_loss: 0.6242187838469233, train_acc: 0.5573660714285714, train_f1: 0.5061673403690216
Epoch 125: train_loss: 0.629657920556409, train_acc: 0.5529017857142857, train_f1: 0.5009401007347591
Epoch 126: train_loss: 0.6289892471262387, train_acc: 0.553125, train_f1: 0.5013947812256946
Epoch 127: train_loss: 0.6230550651039396, train_acc: 0.5609375, train_f1: 0.5095348227090164
Epoch 128: train_loss: 0.6267352706619671, train_acc: 0.5566964285714285, train_f1: 0.5099159805119926
Epoch 129: train_loss: 0.6225147990243776, train_acc: 0.5625, train_f1: 0.5127998089948563
Epoch 130: train_loss: 0.6240799503667014, train_acc: 0.5602678571428571, train_f1: 0.5110802765063868
Epoch 131: train_loss: 0.6181483332599912, train_acc: 0.5631696428571429, train_f1: 0.5122314563364058
Epoch 132: train_loss: 0.6169687039085797, train_acc: 0.5645089285714285, train_f1: 0.5168095844677199
Epoch 133: train_loss: 0.6292324396116393, train_acc: 0.5540178571428571, train_f1: 0.5008010045295298
Epoch 134: train_loss: 0.6283441660659653, train_acc: 0.5569196428571429, train_f1: 0.5025870408246813
Epoch 135: train_loss: 0.6208246241722788, train_acc: 0.5598214285714286, train_f1: 0.5090768581612334
Epoch 136: train_loss: 0.6185502869742258, train_acc: 0.5620535714285714, train_f1: 0.5101436427829871
Epoch 137: train_loss: 0.6227723785809108, train_acc: 0.5589285714285714, train_f1: 0.5064622396465134
Epoch 138: train_loss: 0.6092730147497994, train_acc: 0.5689732142857142, train_f1: 0.5206164537398192
Epoch 139: train_loss: 0.6138634930763925, train_acc: 0.5674107142857143, train_f1: 0.5172816892257918
Epoch 140: train_loss: 0.6127780845122678, train_acc: 0.5676339285714286, train_f1: 0.5208297552282013
Epoch 141: train_loss: 0.6095068744250707, train_acc: 0.5703125, train_f1: 0.5226254051110005
Epoch 142: train_loss: 0.6134168280022485, train_acc: 0.5662946428571428, train_f1: 0.5219947428234899
Epoch 143: train_loss: 0.619197302205222, train_acc: 0.5625, train_f1: 0.5112351144248864
Epoch 144: train_loss: 0.6144366151520184, train_acc: 0.5671875, train_f1: 0.5199601973161564
Epoch 145: train_loss: 0.61796855032444, train_acc: 0.5638392857142858, train_f1: 0.5182388659771159
Epoch 146: train_loss: 0.6163643971085548, train_acc: 0.5638392857142858, train_f1: 0.5152835016798675
Epoch 147: train_loss: 0.6193552949598857, train_acc: 0.5607142857142857, train_f1: 0.5149227755392927
Epoch 148: train_loss: 0.6152938934309142, train_acc: 0.5676339285714286, train_f1: 0.52215156703899
Epoch 149: train_loss: 0.6097459069320134, train_acc: 0.5683035714285715, train_f1: 0.5198015209258597
Epoch 150: train_loss: 0.6073642481650625, train_acc: 0.5720982142857143, train_f1: 0.5258767820612797
Epoch 151: train_loss: 0.6005070788519723, train_acc: 0.5772321428571429, train_f1: 0.5339106992891806
Epoch 152: train_loss: 0.6125368441854204, train_acc: 0.5671875, train_f1: 0.5184573572176135
Epoch 153: train_loss: 0.6060819840856961, train_acc: 0.5716517857142858, train_f1: 0.5259948115615051
Epoch 154: train_loss: 0.6136338621377945, train_acc: 0.5667410714285714, train_f1: 0.5187929615408503
Epoch 155: train_loss: 0.611757287808827, train_acc: 0.5638392857142858, train_f1: 0.516754940367593
Epoch 156: train_loss: 0.6021637318389756, train_acc: 0.5763392857142857, train_f1: 0.5308007181515509
Epoch 157: train_loss: 0.6104162848421506, train_acc: 0.5671875, train_f1: 0.5207786924385387
Epoch 158: train_loss: 0.6074837524976049, train_acc: 0.5712053571428571, train_f1: 0.5229827791605363
Epoch 159: train_loss: 0.6035792584930147, train_acc: 0.575, train_f1: 0.5287540183590069
Epoch 160: train_loss: 0.6006053598863738, train_acc: 0.5761160714285715, train_f1: 0.5326669101255055
Epoch 161: train_loss: 0.6007014261824745, train_acc: 0.5745535714285714, train_f1: 0.527086474178613
Epoch 162: train_loss: 0.6087370606405395, train_acc: 0.5685267857142857, train_f1: 0.5199177375012424
Epoch 163: train_loss: 0.6002297214099339, train_acc: 0.5776785714285714, train_f1: 0.5320501122731204
Epoch 164: train_loss: 0.6078871015991484, train_acc: 0.5694196428571429, train_f1: 0.5245440277919216
Epoch 165: train_loss: 0.6000503865735871, train_acc: 0.5767857142857142, train_f1: 0.5322690834159091
Epoch 166: train_loss: 0.6011835468666894, train_acc: 0.5763392857142857, train_f1: 0.5304296254480373
Epoch 167: train_loss: 0.6082607067057064, train_acc: 0.571875, train_f1: 0.5267697992974062
Epoch 168: train_loss: 0.6144185911331858, train_acc: 0.5660714285714286, train_f1: 0.5182470486974823
Epoch 169: train_loss: 0.6049929429377828, train_acc: 0.5727678571428572, train_f1: 0.5272222915475185
Epoch 170: train_loss: 0.6049871619258608, train_acc: 0.5723214285714285, train_f1: 0.5261963793907477
Epoch 171: train_loss: 0.6058357975312642, train_acc: 0.571875, train_f1: 0.5261887751357569
Epoch 172: train_loss: 0.6009553997644357, train_acc: 0.5765625, train_f1: 0.5335888912873609
Epoch 173: train_loss: 0.5935732984117099, train_acc: 0.5816964285714286, train_f1: 0.5365895636964664
Epoch 174: train_loss: 0.6158320490803038, train_acc: 0.5633928571428571, train_f1: 0.5174753496541513
Epoch 175: train_loss: 0.6078992302928652, train_acc: 0.5705357142857143, train_f1: 0.5241885734277915
Epoch 176: train_loss: 0.6107506149581501, train_acc: 0.5680803571428571, train_f1: 0.5223163992753628
Epoch 177: train_loss: 0.6061491048761777, train_acc: 0.5707589285714286, train_f1: 0.5266063065456115
Epoch 178: train_loss: 0.6094195491501263, train_acc: 0.5685267857142857, train_f1: 0.5213700230242526
Epoch 179: train_loss: 0.6022065226520811, train_acc: 0.5758928571428571, train_f1: 0.5286551120722988
Epoch 180: train_loss: 0.6051703419004167, train_acc: 0.5723214285714285, train_f1: 0.527488637591496
Epoch 181: train_loss: 0.595337255511965, train_acc: 0.5792410714285714, train_f1: 0.5331258017483663
Epoch 182: train_loss: 0.5951448157429695, train_acc: 0.5776785714285714, train_f1: 0.5299306310003019
Epoch 183: train_loss: 0.5907124891877175, train_acc: 0.5834821428571428, train_f1: 0.5409346684798652
Epoch 184: train_loss: 0.5957666162933623, train_acc: 0.5803571428571429, train_f1: 0.5343277399982926
Epoch 185: train_loss: 0.6094754759754454, train_acc: 0.5683035714285715, train_f1: 0.5220912375948222
Epoch 186: train_loss: 0.5988869852253369, train_acc: 0.5767857142857142, train_f1: 0.5331304671624852
Epoch 187: train_loss: 0.5993569056902613, train_acc: 0.5763392857142857, train_f1: 0.5304288050560786
Epoch 188: train_loss: 0.5968444013169834, train_acc: 0.5772321428571429, train_f1: 0.5293971923135478
Epoch 189: train_loss: 0.5896541906254632, train_acc: 0.584375, train_f1: 0.5408317991814939
Epoch 190: train_loss: 0.5975259976727622, train_acc: 0.5803571428571429, train_f1: 0.5362151266714065
Epoch 191: train_loss: 0.5948044833328042, train_acc: 0.5808035714285714, train_f1: 0.5368050422975698
Epoch 192: train_loss: 0.5897345894149372, train_acc: 0.5821428571428572, train_f1: 0.5380996481934074
Epoch 193: train_loss: 0.5944409870675632, train_acc: 0.5803571428571429, train_f1: 0.5375521024865394
Epoch 194: train_loss: 0.6103857040405274, train_acc: 0.5698660714285714, train_f1: 0.5207771581938887
Epoch 195: train_loss: 0.5911886040653501, train_acc: 0.5825892857142857, train_f1: 0.5371439829573716
Epoch 196: train_loss: 0.6038374673042979, train_acc: 0.571875, train_f1: 0.5250606912264816
Epoch 197: train_loss: 0.6010287716984749, train_acc: 0.575, train_f1: 0.5310770327767415
