Epoch 1: train_loss: 0.9785304052489144, train_acc: 0.26875, train_f1: 0.16097482565981117
Epoch 47: train_loss: 0.7200140414493424, train_acc: 0.4877232142857143, train_f1: 0.39095992675631325
Epoch 48: train_loss: 0.7161791328872953, train_acc: 0.48816964285714287, train_f1: 0.3902258991713368
Epoch 49: train_loss: 0.7125328323670796, train_acc: 0.48839285714285713, train_f1: 0.38930365819209084
Epoch 50: train_loss: 0.7151453201259885, train_acc: 0.4895089285714286, train_f1: 0.3993248410353369
Epoch 51: train_loss: 0.7087515386087554, train_acc: 0.49129464285714286, train_f1: 0.39889259624549994
Epoch 52: train_loss: 0.7205987715295383, train_acc: 0.48660714285714285, train_f1: 0.38717990854446765
Epoch 53: train_loss: 0.7019743112581117, train_acc: 0.4993303571428571, train_f1: 0.40415238760902067
Epoch 54: train_loss: 0.7025312902671951, train_acc: 0.49375, train_f1: 0.3949722071717489
Epoch 55: train_loss: 0.7053850469844681, train_acc: 0.49709821428571427, train_f1: 0.4113069251786487
Epoch 56: train_loss: 0.6938339424984795, train_acc: 0.5033482142857143, train_f1: 0.4129511418161021
Epoch 57: train_loss: 0.694993076154164, train_acc: 0.5058035714285715, train_f1: 0.42351656935532
Epoch 58: train_loss: 0.705187050146716, train_acc: 0.49754464285714284, train_f1: 0.40269414942615583
Epoch 59: train_loss: 0.6970943772367069, train_acc: 0.5013392857142858, train_f1: 0.41992644992633094
Epoch 60: train_loss: 0.6955838825021471, train_acc: 0.5022321428571429, train_f1: 0.40935150974754286
Epoch 61: train_loss: 0.6924674108624458, train_acc: 0.5049107142857143, train_f1: 0.4201981514203792
Epoch 62: train_loss: 0.684756312412875, train_acc: 0.5095982142857143, train_f1: 0.42356779032374203
Epoch 63: train_loss: 0.6874663963913917, train_acc: 0.5100446428571429, train_f1: 0.4196298132635699
Epoch 64: train_loss: 0.6917263041649546, train_acc: 0.5073660714285714, train_f1: 0.42003293956784465
Epoch 65: train_loss: 0.6961347797087261, train_acc: 0.5033482142857143, train_f1: 0.4119966663162646
Epoch 66: train_loss: 0.6882015187825475, train_acc: 0.5107142857142857, train_f1: 0.426937487048465
Epoch 67: train_loss: 0.6855488044875009, train_acc: 0.5122767857142857, train_f1: 0.42733924223622416
Epoch 68: train_loss: 0.6813703534858567, train_acc: 0.5131696428571428, train_f1: 0.42735775274955357
Epoch 69: train_loss: 0.6864782126886504, train_acc: 0.5095982142857143, train_f1: 0.42807387902265687
Epoch 70: train_loss: 0.6822544996227536, train_acc: 0.5113839285714286, train_f1: 0.43500065239629443
Epoch 71: train_loss: 0.6826678491064481, train_acc: 0.5131696428571428, train_f1: 0.43156242544455536
Epoch 72: train_loss: 0.6735202429550035, train_acc: 0.5194196428571428, train_f1: 0.440640301877044
Epoch 73: train_loss: 0.6739486971071789, train_acc: 0.5194196428571428, train_f1: 0.4442774667177878
Epoch 74: train_loss: 0.6714086070656776, train_acc: 0.5212053571428571, train_f1: 0.4455481267816083
Epoch 75: train_loss: 0.6668940109866006, train_acc: 0.5238839285714286, train_f1: 0.45425920201219666
Epoch 76: train_loss: 0.6686957936201777, train_acc: 0.5263392857142857, train_f1: 0.46291610886083384
Epoch 77: train_loss: 0.6742691342319761, train_acc: 0.5207589285714286, train_f1: 0.45012911657849547
Epoch 78: train_loss: 0.6617155051657132, train_acc: 0.5290178571428571, train_f1: 0.4650311267831415
Epoch 79: train_loss: 0.6621949847255434, train_acc: 0.5294642857142857, train_f1: 0.4600925141456156
Epoch 80: train_loss: 0.6583680970328195, train_acc: 0.5292410714285715, train_f1: 0.4672473604967358
Epoch 81: train_loss: 0.6654554437313761, train_acc: 0.5256696428571429, train_f1: 0.4611201293441041
Epoch 82: train_loss: 0.6614408854927335, train_acc: 0.528125, train_f1: 0.4651590831845884
Epoch 83: train_loss: 0.659344799390861, train_acc: 0.5319196428571429, train_f1: 0.4766034161606136
Epoch 84: train_loss: 0.6515787101217678, train_acc: 0.5363839285714286, train_f1: 0.4799520793899806
Epoch 85: train_loss: 0.654814995612417, train_acc: 0.5359375, train_f1: 0.475476879219292
Epoch 86: train_loss: 0.6449721332107271, train_acc: 0.5421875, train_f1: 0.4823455772830318
Epoch 87: train_loss: 0.6556428945490292, train_acc: 0.5339285714285714, train_f1: 0.4770594309347869
Epoch 88: train_loss: 0.6533498778939247, train_acc: 0.5370535714285715, train_f1: 0.4811419841412776
Epoch 89: train_loss: 0.6462985585842814, train_acc: 0.540625, train_f1: 0.4837270642890374
Epoch 90: train_loss: 0.6478506545935359, train_acc: 0.5392857142857143, train_f1: 0.48273593088543
Epoch 91: train_loss: 0.643742764208998, train_acc: 0.5433035714285714, train_f1: 0.49101707493385643
Epoch 92: train_loss: 0.6385959601828031, train_acc: 0.546875, train_f1: 0.4912736235925797
Epoch 93: train_loss: 0.6424699964267867, train_acc: 0.5424107142857143, train_f1: 0.4899376268277622
Epoch 94: train_loss: 0.6344089337757656, train_acc: 0.5511160714285714, train_f1: 0.4991563135825498
Epoch 95: train_loss: 0.6303061977028847, train_acc: 0.5517857142857143, train_f1: 0.49806158178688725
Epoch 96: train_loss: 0.6464301149759973, train_acc: 0.5424107142857143, train_f1: 0.4912901383355037
Epoch 97: train_loss: 0.6494499602488109, train_acc: 0.5397321428571429, train_f1: 0.48647139977671544
Epoch 98: train_loss: 0.6369331883532661, train_acc: 0.5482142857142858, train_f1: 0.49545399533619056
Epoch 99: train_loss: 0.6364095841135298, train_acc: 0.5502232142857143, train_f1: 0.4969852388449538
Epoch 100: train_loss: 0.6299266640629088, train_acc: 0.5522321428571428, train_f1: 0.4993427193234387
Epoch 101: train_loss: 0.6256665685347148, train_acc: 0.5580357142857143, train_f1: 0.5045332309768118
Epoch 102: train_loss: 0.6295248101864542, train_acc: 0.5544642857142857, train_f1: 0.5046438140740287
Epoch 103: train_loss: 0.6249245675546783, train_acc: 0.5575892857142857, train_f1: 0.5070646110737503
Epoch 104: train_loss: 0.6252808917845999, train_acc: 0.5582589285714286, train_f1: 0.505987148921707
Epoch 105: train_loss: 0.6283703627330917, train_acc: 0.5542410714285714, train_f1: 0.5025500520082823
Epoch 106: train_loss: 0.6232382280485971, train_acc: 0.5580357142857143, train_f1: 0.5096908022660255
Epoch 107: train_loss: 0.6311947032809258, train_acc: 0.5540178571428571, train_f1: 0.4977079306107514
Epoch 108: train_loss: 0.6170450742755618, train_acc: 0.5651785714285714, train_f1: 0.5168613742612135
Epoch 109: train_loss: 0.6219778158835002, train_acc: 0.5600446428571428, train_f1: 0.5116697607155835
Epoch 110: train_loss: 0.623595094042165, train_acc: 0.5582589285714286, train_f1: 0.5040924384864229
Epoch 111: train_loss: 0.6177450292876788, train_acc: 0.5633928571428571, train_f1: 0.5139876442146131
Epoch 112: train_loss: 0.6186532365424292, train_acc: 0.5631696428571429, train_f1: 0.5147880095935108
Epoch 113: train_loss: 0.6186896632824626, train_acc: 0.5618303571428571, train_f1: 0.5132887780153951
Epoch 114: train_loss: 0.6222311075244631, train_acc: 0.5611607142857142, train_f1: 0.5125281671681873
Epoch 115: train_loss: 0.6180950139250074, train_acc: 0.5618303571428571, train_f1: 0.5125378456984827
Epoch 116: train_loss: 0.6039977318474224, train_acc: 0.5729910714285714, train_f1: 0.5286278523747403
Epoch 117: train_loss: 0.6151286292288984, train_acc: 0.5651785714285714, train_f1: 0.5162305253410611
Epoch 118: train_loss: 0.6123891964554786, train_acc: 0.5667410714285714, train_f1: 0.5213967116645822
Epoch 119: train_loss: 0.605265925186021, train_acc: 0.5732142857142857, train_f1: 0.5269938307796468
Epoch 120: train_loss: 0.6144402403916631, train_acc: 0.5651785714285714, train_f1: 0.5160258091152251
Epoch 121: train_loss: 0.6106423075710025, train_acc: 0.5671875, train_f1: 0.5201795876221269
Epoch 122: train_loss: 0.607042980832713, train_acc: 0.5705357142857143, train_f1: 0.5231300492248692
Epoch 123: train_loss: 0.6079904317855835, train_acc: 0.5691964285714286, train_f1: 0.5236128756488394
Epoch 124: train_loss: 0.6026444682053157, train_acc: 0.5736607142857143, train_f1: 0.5263210484853812
Epoch 125: train_loss: 0.6061824174863951, train_acc: 0.5723214285714285, train_f1: 0.5252817379022564
Epoch 126: train_loss: 0.6036785924008914, train_acc: 0.575, train_f1: 0.5275135849495373
Epoch 127: train_loss: 0.6019155048898288, train_acc: 0.5765625, train_f1: 0.5316951239583851
Epoch 128: train_loss: 0.6066009187272616, train_acc: 0.571875, train_f1: 0.5265060895191113
Epoch 129: train_loss: 0.6026832810470036, train_acc: 0.5738839285714286, train_f1: 0.5250953831903205
Epoch 130: train_loss: 0.5991924769112043, train_acc: 0.5767857142857142, train_f1: 0.5300790437904007
Epoch 131: train_loss: 0.5952596485614776, train_acc: 0.5790178571428571, train_f1: 0.5330816855497487
Epoch 132: train_loss: 0.6012314572930336, train_acc: 0.575, train_f1: 0.5317578592965116
Epoch 133: train_loss: 0.6009728546653476, train_acc: 0.5756696428571428, train_f1: 0.5296600410782639
Epoch 134: train_loss: 0.6000266858509609, train_acc: 0.5763392857142857, train_f1: 0.5312279763980413
Epoch 135: train_loss: 0.5917588353157044, train_acc: 0.58125, train_f1: 0.5379089395062534
Epoch 136: train_loss: 0.5932012083274978, train_acc: 0.5803571428571429, train_f1: 0.5334921188567725
Epoch 137: train_loss: 0.604468228987285, train_acc: 0.5725446428571429, train_f1: 0.5269665560699898
Epoch 138: train_loss: 0.5938047758170537, train_acc: 0.5814732142857143, train_f1: 0.5382711514660055
Epoch 139: train_loss: 0.5966667660645076, train_acc: 0.5763392857142857, train_f1: 0.5339234815415553
Epoch 140: train_loss: 0.5932400149958474, train_acc: 0.5810267857142857, train_f1: 0.5352758242839403
Epoch 141: train_loss: 0.5913089477590152, train_acc: 0.5816964285714286, train_f1: 0.5381064827521388
Epoch 142: train_loss: 0.5923876255750656, train_acc: 0.5830357142857143, train_f1: 0.5407341906959756
Epoch 143: train_loss: 0.5900975942611695, train_acc: 0.5830357142857143, train_f1: 0.540367838973214
Epoch 144: train_loss: 0.5888171926140785, train_acc: 0.5837053571428571, train_f1: 0.5421117956050943
Epoch 145: train_loss: 0.5888471722602844, train_acc: 0.5837053571428571, train_f1: 0.542647957411673
Epoch 146: train_loss: 0.58255923305239, train_acc: 0.5904017857142857, train_f1: 0.5521025780283435
Epoch 147: train_loss: 0.5871221335870879, train_acc: 0.5852678571428571, train_f1: 0.5437425095296552
Epoch 148: train_loss: 0.5906661142195974, train_acc: 0.5825892857142857, train_f1: 0.5398128094481195
Epoch 149: train_loss: 0.5826504824416978, train_acc: 0.5912946428571428, train_f1: 0.5501401609685644
Epoch 150: train_loss: 0.5829322050724711, train_acc: 0.5892857142857143, train_f1: 0.5464538124265487
Epoch 151: train_loss: 0.5872501286012786, train_acc: 0.5852678571428571, train_f1: 0.5441698149060296
Epoch 152: train_loss: 0.5820463827678135, train_acc: 0.5886160714285714, train_f1: 0.5440954077051605
Epoch 153: train_loss: 0.5810217557208879, train_acc: 0.590625, train_f1: 0.5487453059798025
Epoch 154: train_loss: 0.581920297230993, train_acc: 0.5886160714285714, train_f1: 0.5472686229423204
Epoch 155: train_loss: 0.5837776456560407, train_acc: 0.5870535714285714, train_f1: 0.547475328898661
Epoch 156: train_loss: 0.5772419495241983, train_acc: 0.5926339285714286, train_f1: 0.552084463725352
Epoch 157: train_loss: 0.5761174397809165, train_acc: 0.5959821428571429, train_f1: 0.5551116096426992
Epoch 158: train_loss: 0.580190775011267, train_acc: 0.5915178571428571, train_f1: 0.5504244867400748
Epoch 159: train_loss: 0.5794206248862402, train_acc: 0.5912946428571428, train_f1: 0.5518533181599695
Epoch 160: train_loss: 0.576585351569312, train_acc: 0.59375, train_f1: 0.5533402176724084
Epoch 161: train_loss: 0.5764505141547748, train_acc: 0.5928571428571429, train_f1: 0.5528965295074584
Epoch 162: train_loss: 0.5742833348257201, train_acc: 0.5948660714285714, train_f1: 0.5569308368946596
Epoch 163: train_loss: 0.569858748785087, train_acc: 0.6, train_f1: 0.561515635702177
Epoch 164: train_loss: 0.579694555061204, train_acc: 0.5910714285714286, train_f1: 0.5489834828754264
Epoch 165: train_loss: 0.5749662636646202, train_acc: 0.5941964285714286, train_f1: 0.5540629944483139
Epoch 166: train_loss: 0.5724996856280735, train_acc: 0.5988839285714286, train_f1: 0.5603659504374232
Epoch 167: train_loss: 0.5698202188525882, train_acc: 0.5986607142857143, train_f1: 0.5596085534401888
Epoch 168: train_loss: 0.5756544102515493, train_acc: 0.5946428571428571, train_f1: 0.5546034783186049
Epoch 169: train_loss: 0.5750809250133379, train_acc: 0.5959821428571429, train_f1: 0.5569063066621508
Epoch 170: train_loss: 0.5732195379478591, train_acc: 0.5939732142857143, train_f1: 0.5539505216046533
Epoch 171: train_loss: 0.5741682094122682, train_acc: 0.5959821428571429, train_f1: 0.5553427024520774
Epoch 172: train_loss: 0.5706263137715203, train_acc: 0.596875, train_f1: 0.5578356503235377
Epoch 173: train_loss: 0.5706423210246222, train_acc: 0.5984375, train_f1: 0.5593189725199693
Epoch 174: train_loss: 0.5672441299472536, train_acc: 0.6002232142857142, train_f1: 0.5623655308266823
Epoch 175: train_loss: 0.5695861177785057, train_acc: 0.6008928571428571, train_f1: 0.5632654249450448
Epoch 176: train_loss: 0.5674133185829435, train_acc: 0.6008928571428571, train_f1: 0.563604799558057
Epoch 177: train_loss: 0.572232929297856, train_acc: 0.5959821428571429, train_f1: 0.558857919640999
Epoch 178: train_loss: 0.5691342074956213, train_acc: 0.6008928571428571, train_f1: 0.5622555407004725
Epoch 179: train_loss: 0.5682220563292504, train_acc: 0.5975446428571428, train_f1: 0.5585355077854127
Epoch 180: train_loss: 0.5726129685129439, train_acc: 0.5975446428571428, train_f1: 0.559566779721367
Epoch 181: train_loss: 0.572689486188548, train_acc: 0.5977678571428572, train_f1: 0.5583447171442076
Epoch 182: train_loss: 0.564096811413765, train_acc: 0.603125, train_f1: 0.5654113160253069
Epoch 183: train_loss: 0.5683728254267147, train_acc: 0.5988839285714286, train_f1: 0.5601481197550499
Epoch 184: train_loss: 0.565178231043475, train_acc: 0.603125, train_f1: 0.5653916144291172
Epoch 185: train_loss: 0.5636337184480258, train_acc: 0.6020089285714286, train_f1: 0.5642372901607708
Epoch 186: train_loss: 0.5644159370235035, train_acc: 0.6035714285714285, train_f1: 0.5648672343433622
Epoch 187: train_loss: 0.5674219972320965, train_acc: 0.5991071428571428, train_f1: 0.5587728381229056
Epoch 188: train_loss: 0.5691893345543316, train_acc: 0.5984375, train_f1: 0.5593537217655231
Epoch 189: train_loss: 0.5665441936680249, train_acc: 0.6008928571428571, train_f1: 0.5629190342865579
Epoch 190: train_loss: 0.5680470673101289, train_acc: 0.6008928571428571, train_f1: 0.5629814219963549
Epoch 191: train_loss: 0.5674059733748436, train_acc: 0.6017857142857143, train_f1: 0.562007416912905
Epoch 192: train_loss: 0.5633167573383876, train_acc: 0.6051339285714286, train_f1: 0.5666144483437835
Epoch 193: train_loss: 0.5641354609813009, train_acc: 0.6042410714285714, train_f1: 0.5677452820486021
Epoch 194: train_loss: 0.5678774844322886, train_acc: 0.6011160714285714, train_f1: 0.5628515602451296
Epoch 195: train_loss: 0.5655757180282048, train_acc: 0.6022321428571429, train_f1: 0.5654896563045888
Epoch 196: train_loss: 0.561716858616897, train_acc: 0.6055803571428572, train_f1: 0.5686545002505873
Epoch 197: train_loss: 0.5640365496277809, train_acc: 0.6035714285714285, train_f1: 0.5658295177462914
Epoch 198: train_loss: 0.5682135100875582, train_acc: 0.5995535714285715, train_f1: 0.5603471997604498
Epoch 199: train_loss: 0.5648081493164812, train_acc: 0.6026785714285714, train_f1: 0.5653525147014583
Epoch 200: train_loss: 0.5646425711257117, train_acc: 0.6015625, train_f1: 0.5631453125683986
